mountain_no,mountain_name,summit_candidate_id,source_gpx_basename,track_name,candidate_ele_m,mountain_elevation_m,elevation_diff_m,location_refined_candidate_score,location_refined_rank_for_mountain,location_refined_rank_for_summit_candidate,score_gap_to_next_candidate,mutual_top1,mutual_top3,confidence,review_priority,compact_review_priority,review_bucket,location_refinement_level,csv_municipality,csv_island,matched_terms,nearest_display_name,review_reason_codes,review_priority_reason_codes,compact_review_reason_codes,notes
199,遠見山,summit-candidate:c6ced2088a2376f5,yamap_2023-01-21_12_43.gpx,石神山・金比羅山,225.95666666666668,130,95.96,0.67,3,5,0.17,false,false,medium,medium,high,check_close_alternatives,location_strong_match,伊方町,,same_municipality,伊方町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,small_score_gap,"mountain=遠見山(#199); candidate=summit-candidate:c6ced2088a2376f5; track=""石神山・金比羅山""; score=0.57; name_tier=strong; ele_diff=95.96m; loc=strong_overlap; act_conf=high"
200,石神山,summit-candidate:47129c06b82cf694,yamap_2023-01-21_12_43.gpx,石神山・金比羅山,295.1133333333334,303,7.89,0.85,1,2,0.06,false,true,medium,high,high,resolve_conflict,location_strong_match,伊方町,,same_municipality,伊方町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=石神山(#200); candidate=summit-candidate:47129c06b82cf694; track=""石神山・金比羅山""; score=0.75; name_tier=strong; ele_diff=7.89m; loc=strong_overlap; act_conf=high"
200,石神山,summit-candidate:830c63408bf56cc5,yamap_2023-01-21_09_56.gpx,大森山,289.2,303,13.8,0.79,2,2,0.12,false,true,medium,medium,low,low_priority,location_strong_match,伊方町,,same_municipality,伊方町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,low_priority_alternative,"mountain=石神山(#200); candidate=summit-candidate:830c63408bf56cc5; track=""大森山""; score=0.69; name_tier=strong; ele_diff=13.8m; loc=strong_overlap; act_conf=high"
200,石神山,summit-candidate:c6ced2088a2376f5,yamap_2023-01-21_12_43.gpx,石神山・金比羅山,225.95666666666668,303,77.04,0.67,3,6,0.34,false,false,medium,medium,low,low_priority,location_strong_match,伊方町,,same_municipality,伊方町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,low_priority_alternative,"mountain=石神山(#200); candidate=summit-candidate:c6ced2088a2376f5; track=""石神山・金比羅山""; score=0.57; name_tier=strong; ele_diff=77.04m; loc=strong_overlap; act_conf=high"
201,金比羅山,summit-candidate:c6ced2088a2376f5,yamap_2023-01-21_12_43.gpx,石神山・金比羅山,225.95666666666668,203,22.96,0.79,1,1,0.12,true,true,medium,medium,medium,accept_candidate_after_map_check,location_strong_match,伊方町,,same_municipality,伊方町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|priority_reduced_strong_match_mutual_top1,clear_mutual_top1,"mountain=金比羅山(#201); candidate=summit-candidate:c6ced2088a2376f5; track=""石神山・金比羅山""; score=0.69; name_tier=strong; ele_diff=22.96m; loc=strong_overlap; act_conf=high"
201,金比羅山,summit-candidate:47129c06b82cf694,yamap_2023-01-21_12_43.gpx,石神山・金比羅山,295.1133333333334,203,92.11,0.67,2,6,0,false,false,medium,high,high,resolve_conflict,location_strong_match,伊方町,,same_municipality,伊方町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_candidate_for_multiple_mountains,shared_candidate,"mountain=金比羅山(#201); candidate=summit-candidate:47129c06b82cf694; track=""石神山・金比羅山""; score=0.57; name_tier=strong; ele_diff=92.11m; loc=strong_overlap; act_conf=high"
201,金比羅山,summit-candidate:830c63408bf56cc5,yamap_2023-01-21_09_56.gpx,大森山,289.2,203,86.2,0.67,3,6,0.34,false,false,medium,medium,low,low_priority,location_strong_match,伊方町,,same_municipality,伊方町,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,low_priority_alternative,"mountain=金比羅山(#201); candidate=summit-candidate:830c63408bf56cc5; track=""大森山""; score=0.57; name_tier=strong; ele_diff=86.2m; loc=strong_overlap; act_conf=high"
202,鳥越山,summit-candidate:5b7c833ac0535534,yamap_2023-01-28_11_53.gpx,鳥越山,99.92333333333335,100,0.08,0.85,1,1,0.12,true,true,medium,medium,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains|priority_reduced_strong_match_mutual_top1,shared_candidate,"mountain=鳥越山(#202); candidate=summit-candidate:5b7c833ac0535534; track=""鳥越山""; score=0.75; name_tier=strong; ele_diff=0.08m; loc=strong_overlap; act_conf=high"
202,鳥越山,summit-candidate:ab7edbc3a52d24bf,yamap_2023-01-28_12_19.gpx,谷田山・金毘羅山,58.70666666666667,100,41.29,0.73,2,4,0,false,false,medium,medium,low,low_priority,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,low_priority_alternative,"mountain=鳥越山(#202); candidate=summit-candidate:ab7edbc3a52d24bf; track=""谷田山・金毘羅山""; score=0.63; name_tier=strong; ele_diff=41.29m; loc=strong_overlap; act_conf=high"
202,鳥越山,summit-candidate:cf6802c2dafdbf46,yamap_2023-01-28_13_44.gpx,佐古田山,59.99333333333334,100,40.01,0.73,3,4,0.06,false,false,medium,medium,low,low_priority,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,low_priority_alternative,"mountain=鳥越山(#202); candidate=summit-candidate:cf6802c2dafdbf46; track=""佐古田山""; score=0.63; name_tier=strong; ele_diff=40.01m; loc=strong_overlap; act_conf=high"
203,谷田山,summit-candidate:5b7c833ac0535534,yamap_2023-01-28_11_53.gpx,鳥越山,99.92333333333335,78,21.92,0.79,1,2,0,false,true,medium,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=谷田山(#203); candidate=summit-candidate:5b7c833ac0535534; track=""鳥越山""; score=0.69; name_tier=strong; ele_diff=21.92m; loc=strong_overlap; act_conf=high"
203,谷田山,summit-candidate:ab7edbc3a52d24bf,yamap_2023-01-28_12_19.gpx,谷田山・金毘羅山,58.70666666666667,78,19.29,0.79,2,1,0,false,true,medium,medium,high,check_close_alternatives,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,small_score_gap,"mountain=谷田山(#203); candidate=summit-candidate:ab7edbc3a52d24bf; track=""谷田山・金毘羅山""; score=0.69; name_tier=strong; ele_diff=19.29m; loc=strong_overlap; act_conf=high"
203,谷田山,summit-candidate:cf6802c2dafdbf46,yamap_2023-01-28_13_44.gpx,佐古田山,59.99333333333334,78,18.01,0.79,3,1,0.12,false,true,medium,medium,high,check_close_alternatives,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,small_score_gap,"mountain=谷田山(#203); candidate=summit-candidate:cf6802c2dafdbf46; track=""佐古田山""; score=0.69; name_tier=strong; ele_diff=18.01m; loc=strong_overlap; act_conf=high"
204,金毘羅山,summit-candidate:ab7edbc3a52d24bf,yamap_2023-01-28_12_19.gpx,谷田山・金毘羅山,58.70666666666667,41,17.71,0.79,1,2,0,false,true,medium,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous,not_mutual_top1,"mountain=金毘羅山(#204); candidate=summit-candidate:ab7edbc3a52d24bf; track=""谷田山・金毘羅山""; score=0.69; name_tier=strong; ele_diff=17.71m; loc=strong_overlap; act_conf=high"
204,金毘羅山,summit-candidate:cf6802c2dafdbf46,yamap_2023-01-28_13_44.gpx,佐古田山,59.99333333333334,41,18.99,0.79,2,2,0.12,false,true,medium,medium,high,check_close_alternatives,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,small_score_gap,"mountain=金毘羅山(#204); candidate=summit-candidate:cf6802c2dafdbf46; track=""佐古田山""; score=0.69; name_tier=strong; ele_diff=18.99m; loc=strong_overlap; act_conf=high"
204,金毘羅山,summit-candidate:1432f597b5dca157,yamap_2023-01-28_14_27.gpx,古城山・尾崎山,253.17333333333332,41,212.17,0.67,3,5,0,false,false,medium,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_candidate_for_multiple_mountains,shared_candidate,"mountain=金毘羅山(#204); candidate=summit-candidate:1432f597b5dca157; track=""古城山・尾崎山""; score=0.57; name_tier=strong; ele_diff=212.17m; loc=strong_overlap; act_conf=high"
205,佐古田山,summit-candidate:5b7c833ac0535534,yamap_2023-01-28_11_53.gpx,鳥越山,99.92333333333335,77,22.92,0.79,1,3,0,false,true,medium,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=佐古田山(#205); candidate=summit-candidate:5b7c833ac0535534; track=""鳥越山""; score=0.69; name_tier=strong; ele_diff=22.92m; loc=strong_overlap; act_conf=high"
205,佐古田山,summit-candidate:ab7edbc3a52d24bf,yamap_2023-01-28_12_19.gpx,谷田山・金毘羅山,58.70666666666667,77,18.29,0.79,2,3,0,false,true,medium,medium,high,check_close_alternatives,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,small_score_gap,"mountain=佐古田山(#205); candidate=summit-candidate:ab7edbc3a52d24bf; track=""谷田山・金毘羅山""; score=0.69; name_tier=strong; ele_diff=18.29m; loc=strong_overlap; act_conf=high"
205,佐古田山,summit-candidate:cf6802c2dafdbf46,yamap_2023-01-28_13_44.gpx,佐古田山,59.99333333333334,77,17.01,0.79,3,3,0.12,false,true,medium,medium,high,check_close_alternatives,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,small_score_gap,"mountain=佐古田山(#205); candidate=summit-candidate:cf6802c2dafdbf46; track=""佐古田山""; score=0.69; name_tier=strong; ele_diff=17.01m; loc=strong_overlap; act_conf=high"
206,古城山,summit-candidate:1432f597b5dca157,yamap_2023-01-28_14_27.gpx,古城山・尾崎山,253.17333333333332,202,51.17,0.67,1,7,0,false,false,medium,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=古城山(#206); candidate=summit-candidate:1432f597b5dca157; track=""古城山・尾崎山""; score=0.57; name_tier=strong; ele_diff=51.17m; loc=strong_overlap; act_conf=high"
206,古城山,summit-candidate:5b7c833ac0535534,yamap_2023-01-28_11_53.gpx,鳥越山,99.92333333333335,202,102.08,0.67,2,5,0,false,false,medium,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_candidate_for_multiple_mountains,shared_candidate,"mountain=古城山(#206); candidate=summit-candidate:5b7c833ac0535534; track=""鳥越山""; score=0.57; name_tier=strong; ele_diff=102.08m; loc=strong_overlap; act_conf=high"
206,古城山,summit-candidate:ab7edbc3a52d24bf,yamap_2023-01-28_12_19.gpx,谷田山・金毘羅山,58.70666666666667,202,143.29,0.67,3,5,0,false,false,medium,medium,high,check_close_alternatives,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,small_score_gap,"mountain=古城山(#206); candidate=summit-candidate:ab7edbc3a52d24bf; track=""谷田山・金毘羅山""; score=0.57; name_tier=strong; ele_diff=143.29m; loc=strong_overlap; act_conf=high"
207,尾崎山,summit-candidate:1432f597b5dca157,yamap_2023-01-28_14_27.gpx,古城山・尾崎山,253.17333333333332,260,6.83,0.85,1,1,0.18,true,true,medium,medium,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,top_1_but_ambiguous|top_candidate_for_multiple_mountains|priority_reduced_strong_match_mutual_top1,shared_candidate,"mountain=尾崎山(#207); candidate=summit-candidate:1432f597b5dca157; track=""古城山・尾崎山""; score=0.75; name_tier=strong; ele_diff=6.83m; loc=strong_overlap; act_conf=high"
207,尾崎山,summit-candidate:5b7c833ac0535534,yamap_2023-01-28_11_53.gpx,鳥越山,99.92333333333335,260,160.08,0.67,2,6,0,false,false,medium,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_candidate_for_multiple_mountains,shared_candidate,"mountain=尾崎山(#207); candidate=summit-candidate:5b7c833ac0535534; track=""鳥越山""; score=0.57; name_tier=strong; ele_diff=160.08m; loc=strong_overlap; act_conf=high"
207,尾崎山,summit-candidate:ab7edbc3a52d24bf,yamap_2023-01-28_12_19.gpx,谷田山・金毘羅山,58.70666666666667,260,201.29,0.67,3,6,0,false,false,medium,medium,low,low_priority,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,top_3_with_evidence,low_priority_alternative,"mountain=尾崎山(#207); candidate=summit-candidate:ab7edbc3a52d24bf; track=""谷田山・金毘羅山""; score=0.57; name_tier=strong; ele_diff=201.29m; loc=strong_overlap; act_conf=high"
208,宝ヶ峯,summit-candidate:079ae30d76fb11c2,yamap_2022-03-13_09_49.gpx,倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯,280.85333333333335,284,3.15,0.85,1,2,0,false,true,medium,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=宝ヶ峯(#208); candidate=summit-candidate:079ae30d76fb11c2; track=""倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯""; score=0.75; name_tier=strong; ele_diff=3.15m; loc=strong_overlap; act_conf=high"
208,宝ヶ峯,summit-candidate:b9e78d4a587ceaa0,yamap_2022-03-13_09_49.gpx,倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯,278.7366666666667,284,5.26,0.85,2,2,0,false,true,medium,medium,high,check_close_alternatives,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_3_with_evidence,small_score_gap,"mountain=宝ヶ峯(#208); candidate=summit-candidate:b9e78d4a587ceaa0; track=""倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯""; score=0.75; name_tier=strong; ele_diff=5.26m; loc=strong_overlap; act_conf=high"
208,宝ヶ峯,summit-candidate:d43fade4de3e33c8,yamap_2023-03-05_11_09.gpx,宝ヶ峯・淡路ヶ峠,278.9166666666667,284,5.08,0.85,3,1,0.18,false,true,medium,medium,high,check_close_alternatives,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_3_with_evidence,small_score_gap,"mountain=宝ヶ峯(#208); candidate=summit-candidate:d43fade4de3e33c8; track=""宝ヶ峯・淡路ヶ峠""; score=0.75; name_tier=strong; ele_diff=5.08m; loc=strong_overlap; act_conf=high"
209,淡路ヶ峠,summit-candidate:079ae30d76fb11c2,yamap_2022-03-13_09_49.gpx,倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯,280.85333333333335,273,7.85,0.85,1,3,0,false,true,medium,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=淡路ヶ峠(#209); candidate=summit-candidate:079ae30d76fb11c2; track=""倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯""; score=0.75; name_tier=strong; ele_diff=7.85m; loc=strong_overlap; act_conf=high"
209,淡路ヶ峠,summit-candidate:b9e78d4a587ceaa0,yamap_2022-03-13_09_49.gpx,倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯,278.7366666666667,273,5.74,0.85,2,3,0,false,true,medium,medium,high,check_close_alternatives,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_3_with_evidence,small_score_gap,"mountain=淡路ヶ峠(#209); candidate=summit-candidate:b9e78d4a587ceaa0; track=""倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯""; score=0.75; name_tier=strong; ele_diff=5.74m; loc=strong_overlap; act_conf=high"
209,淡路ヶ峠,summit-candidate:d43fade4de3e33c8,yamap_2023-03-05_11_09.gpx,宝ヶ峯・淡路ヶ峠,278.9166666666667,273,5.92,0.85,3,2,0.18,false,true,medium,medium,high,check_close_alternatives,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,top_3_with_evidence,small_score_gap,"mountain=淡路ヶ峠(#209); candidate=summit-candidate:d43fade4de3e33c8; track=""宝ヶ峯・淡路ヶ峠""; score=0.75; name_tier=strong; ele_diff=5.92m; loc=strong_overlap; act_conf=high"
210,福見山,summit-candidate:446b5fe1e7a8b2fd,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,1048.2366666666665,1051,2.76,0.68,1,1,0,true,true,medium,high,medium,accept_candidate_after_map_check,location_uncertain_keep,松山市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,top_1_but_ambiguous,clear_mutual_top1,"mountain=福見山(#210); candidate=summit-candidate:446b5fe1e7a8b2fd; track=""福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森""; score=0.68; name_tier=strong; ele_diff=2.76m; loc=mismatch_warning; act_conf=high"
210,福見山,summit-candidate:90f628409cfebc32,yamap_2023-01-03_07_36.gpx,福見山・河原樋山・真松嶺・柿王寺森,1046.8,1051,4.2,0.68,2,1,0.01,false,true,medium,medium,high,check_close_alternatives,location_uncertain_keep,松山市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,top_3_with_evidence,small_score_gap,"mountain=福見山(#210); candidate=summit-candidate:90f628409cfebc32; track=""福見山・河原樋山・真松嶺・柿王寺森""; score=0.68; name_tier=strong; ele_diff=4.2m; loc=mismatch_warning; act_conf=high"
210,福見山,summit-candidate:0ff024bf702c13bb,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,927.3133333333334,1051,123.69,0.67,3,2,0,false,true,medium,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=福見山(#210); candidate=summit-candidate:0ff024bf702c13bb; track=""福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森""; score=0.57; name_tier=strong; ele_diff=123.69m; loc=strong_overlap; act_conf=high"
211,明神ヶ森,summit-candidate:83f3af0488659ac8,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,1212.2866666666666,1217,4.71,0.68,1,1,0.01,true,true,medium,high,medium,accept_candidate_after_map_check,location_uncertain_keep,松山市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,top_1_but_ambiguous,clear_mutual_top1,"mountain=明神ヶ森(#211); candidate=summit-candidate:83f3af0488659ac8; track=""福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森""; score=0.68; name_tier=strong; ele_diff=4.71m; loc=mismatch_warning; act_conf=high"
211,明神ヶ森,summit-candidate:0ff024bf702c13bb,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,927.3133333333334,1217,289.69,0.67,2,3,0.17,false,true,medium,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=明神ヶ森(#211); candidate=summit-candidate:0ff024bf702c13bb; track=""福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森""; score=0.57; name_tier=strong; ele_diff=289.69m; loc=strong_overlap; act_conf=high"
211,明神ヶ森,summit-candidate:446b5fe1e7a8b2fd,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,1048.2366666666665,1217,168.76,0.5,3,3,0,false,true,low,medium,low,low_priority,location_uncertain_keep,松山市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning,top_3_with_evidence,low_priority_alternative,"mountain=明神ヶ森(#211); candidate=summit-candidate:446b5fe1e7a8b2fd; track=""福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森""; score=0.5; name_tier=strong; ele_diff=168.76m; loc=mismatch_warning; act_conf=high"
212,南三方ヶ森,summit-candidate:5b124255339c0714,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,1147.7433333333333,1156,8.26,0.68,1,1,0.01,true,true,medium,high,medium,accept_candidate_after_map_check,location_uncertain_keep,松山市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,top_1_but_ambiguous,clear_mutual_top1,"mountain=南三方ヶ森(#212); candidate=summit-candidate:5b124255339c0714; track=""福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森""; score=0.68; name_tier=strong; ele_diff=8.26m; loc=mismatch_warning; act_conf=high"
212,南三方ヶ森,summit-candidate:0ff024bf702c13bb,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,927.3133333333334,1156,228.69,0.67,2,4,0.17,false,false,medium,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_candidate_for_multiple_mountains,shared_candidate,"mountain=南三方ヶ森(#212); candidate=summit-candidate:0ff024bf702c13bb; track=""福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森""; score=0.57; name_tier=strong; ele_diff=228.69m; loc=strong_overlap; act_conf=high"
212,南三方ヶ森,summit-candidate:446b5fe1e7a8b2fd,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,1048.2366666666665,1156,107.76,0.5,3,4,0,false,false,low,medium,low,low_priority,location_uncertain_keep,松山市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning,top_3_with_evidence,low_priority_alternative,"mountain=南三方ヶ森(#212); candidate=summit-candidate:446b5fe1e7a8b2fd; track=""福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森""; score=0.5; name_tier=strong; ele_diff=107.76m; loc=mismatch_warning; act_conf=high"
213,魚谷森,summit-candidate:0ff024bf702c13bb,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,927.3133333333334,1005,77.69,0.67,1,5,0.11,false,false,medium,high,high,resolve_conflict,location_strong_match,松山市,,same_municipality,松山市,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,top_1_but_ambiguous|top_candidate_for_multiple_mountains,shared_candidate|not_mutual_top1,"mountain=魚谷森(#213); candidate=summit-candidate:0ff024bf702c13bb; track=""福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森""; score=0.57; name_tier=strong; ele_diff=77.69m; loc=strong_overlap; act_conf=high"
213,魚谷森,summit-candidate:446b5fe1e7a8b2fd,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,1048.2366666666665,1005,43.24,0.56,2,2,0.06,false,true,medium,medium,low,low_priority,location_uncertain_keep,松山市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,top_3_with_evidence,low_priority_alternative,"mountain=魚谷森(#213); candidate=summit-candidate:446b5fe1e7a8b2fd; track=""福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森""; score=0.56; name_tier=strong; ele_diff=43.24m; loc=mismatch_warning; act_conf=high"
213,魚谷森,summit-candidate:5b124255339c0714,yamap_2023-03-11_06_08.gpx,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,1147.7433333333333,1005,142.74,0.5,3,4,0,false,false,low,medium,low,low_priority,location_uncertain_keep,松山市,,candidate_boundary_ambiguous,,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|location_mismatch_warning,top_3_with_evidence,low_priority_alternative,"mountain=魚谷森(#213); candidate=summit-candidate:5b124255339c0714; track=""福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森""; score=0.5; name_tier=strong; ele_diff=142.74m; loc=mismatch_warning; act_conf=high"
