"mountain_no","mountain_name","summit_candidate_id","candidate_rank","candidate_review_classification","grounding_assisted_candidate_score","grounding_match_status","grounding_distance_m","grounding_distance_tier","grounding_elevation_diff_m","source_gpx_basename","track_name","stage21_link_status","review_reason_codes","notes"
"6","吉山(吉山城址)","summit-candidate:1432f597b5dca157","5","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2023-01-28_14_27.gpx","古城山・尾崎山","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:1432f597b5dca157; grounding_match=grounding_unavailable; score=0.21"
"6","吉山(吉山城址)","summit-candidate:4416099ca0f9da08","6","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2024-12-22_10_25.gpx","笹ヶ平山","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:4416099ca0f9da08; grounding_match=grounding_unavailable; score=0.21"
"6","吉山(吉山城址)","summit-candidate:4d0f5f75da9165b8","7","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2022-09-15_12_35.gpx","石灰山・古法皇山","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:4d0f5f75da9165b8; grounding_match=grounding_unavailable; score=0.21"
"6","吉山(吉山城址)","summit-candidate:afc2e407c1d6b464","8","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2025-02-09_09_27.gpx","大頭山","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:afc2e407c1d6b464; grounding_match=grounding_unavailable; score=0.21"
"6","吉山(吉山城址)","summit-candidate:d456af62868c5044","9","active_review_alternative","0.21","grounding_unavailable","","grounding_unavailable","","yamap_2025-03-10_08_18.gpx","姫政山","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:d456af62868c5044; grounding_match=grounding_unavailable; score=0.21"
"6","吉山(吉山城址)","summit-candidate:079ae30d76fb11c2","10","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-03-13_09_49.gpx","倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:079ae30d76fb11c2; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:2129bbc9c3950a91","11","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2025-02-28_10_24.gpx","幻城下城","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:2129bbc9c3950a91; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:3807e62715de33f9","12","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2025-02-11_13_28.gpx","高仙山","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:3807e62715de33f9; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:4973965873779cdc","13","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2024-12-22_06_34.gpx","八倉山・行道山・水晶ヶ森","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:4973965873779cdc; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:75832271d4e4d0ba","14","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-07-14_09_57.gpx","小富士","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:75832271d4e4d0ba; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:8251283605282249","15","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-09-26_12_07.gpx","三本榎","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:8251283605282249; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:830c63408bf56cc5","16","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2023-01-21_09_56.gpx","大森山","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:830c63408bf56cc5; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:86e4db352b85ced4","17","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2025-02-09_11_27.gpx","高取山","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:86e4db352b85ced4; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:8cef52d6989a94db","18","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2025-01-30_10_12.gpx","北山","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:8cef52d6989a94db; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:8f19c4c16e72e270","19","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2023-01-10_10_30.gpx","由良山","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:8f19c4c16e72e270; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:98457196a66e294d","20","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2025-03-20_08_27.gpx","高山・大里山・泰ノ山","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:98457196a66e294d; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:a0b87feaf88e526d","21","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2025-02-11_09_46.gpx","高穴山","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:a0b87feaf88e526d; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:a14a745323a3d3af","22","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2025-01-30_08_48.gpx","西の山","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:a14a745323a3d3af; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:b1bd2a482a691bd8","23","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2025-12-14_12_03.gpx","根太山","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:b1bd2a482a691bd8; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:b9e78d4a587ceaa0","24","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-03-13_09_49.gpx","倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:b9e78d4a587ceaa0; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:bcc05b721653749f","25","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2024-12-15_07_21.gpx","陣が森・岩が森・スクモ塚・高萩山・長者森","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:bcc05b721653749f; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:c284068144ec2cfd","26","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-01-15_08_17.gpx","関ヶ森・観音山・倉谷山・芝ヶ峠","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:c284068144ec2cfd; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:d19542a61a416537","27","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2024-03-10_07_12.gpx","夫婦山・白山・観音山・国見山・城山・御勧請山","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:d19542a61a416537; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:d43fade4de3e33c8","28","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2023-03-05_11_09.gpx","宝ヶ峯・淡路ヶ峠","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:d43fade4de3e33c8; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:d5b708b4d3aa86a0","29","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2022-12-25_11_41.gpx","近見山","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:d5b708b4d3aa86a0; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:d8270fc572efc0b2","30","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2024-12-15_07_21.gpx","陣が森・岩が森・スクモ塚・高萩山・長者森","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:d8270fc572efc0b2; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:ea919bf883e31a7b","31","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2024-05-15_11_16.gpx","名石山","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:ea919bf883e31a7b; grounding_match=grounding_unavailable; score=0.15"
"6","吉山(吉山城址)","summit-candidate:fe8f624bdaa57afd","32","active_review_alternative","0.15","grounding_unavailable","","grounding_unavailable","","yamap_2025-03-20_08_27.gpx","高山・大里山・泰ノ山","not_in_stage21","grounding_response_without_coordinate","mountain=吉山(吉山城址)(#6); candidate=summit-candidate:fe8f624bdaa57afd; grounding_match=grounding_unavailable; score=0.15"
"7","尾ノ峰","summit-candidate:36e3ac8003e8b5d0","1","review_required_no_grounding","0.63","grounding_unavailable","","grounding_unavailable","","yamap_2022-01-28_12_28.gpx","尾ノ峰・新城山・腰折山・恵良山","not_in_stage21","grounding_response_without_coordinate","mountain=尾ノ峰(#7); candidate=summit-candidate:36e3ac8003e8b5d0; grounding_match=grounding_unavailable; score=0.63"
"7","尾ノ峰","summit-candidate:d6b806525709cc22","2","active_review_alternative","0.57","grounding_unavailable","","grounding_unavailable","","yamap_2022-01-28_12_28.gpx","尾ノ峰・新城山・腰折山・恵良山","not_in_stage21","grounding_response_without_coordinate","mountain=尾ノ峰(#7); candidate=summit-candidate:d6b806525709cc22; grounding_match=grounding_unavailable; score=0.57"
"7","尾ノ峰","summit-candidate:ac7a1ebef52ea30c","3","active_review_alternative","0.51","grounding_unavailable","","grounding_unavailable","","yamap_2022-01-28_12_28.gpx","尾ノ峰・新城山・腰折山・恵良山","not_in_stage21","grounding_response_without_coordinate","mountain=尾ノ峰(#7); candidate=summit-candidate:ac7a1ebef52ea30c; grounding_match=grounding_unavailable; score=0.51"
"7","尾ノ峰","summit-candidate:40260be41579ab8f","4","active_review_alternative","0.45","grounding_unavailable","","grounding_unavailable","","yamap_2022-01-28_12_28.gpx","尾ノ峰・新城山・腰折山・恵良山","not_in_stage21","grounding_response_without_coordinate","mountain=尾ノ峰(#7); candidate=summit-candidate:40260be41579ab8f; grounding_match=grounding_unavailable; score=0.45"
"7","尾ノ峰","summit-candidate:23c112538ef91e0d","5","active_review_alternative","0.28","grounding_unavailable","","grounding_unavailable","","yamap_2022-02-23_08_42.gpx","西山・経ヶ森・岩子山・護摩ヶ森","not_in_stage21","grounding_response_without_coordinate","mountain=尾ノ峰(#7); candidate=summit-candidate:23c112538ef91e0d; grounding_match=grounding_unavailable; score=0.28"
"7","尾ノ峰","summit-candidate:543b4550a3ef3e87","6","active_review_alternative","0.28","grounding_unavailable","","grounding_unavailable","","yamap_2022-02-15_10_36.gpx","天神山・御幸寺山","not_in_stage21","grounding_response_without_coordinate","mountain=尾ノ峰(#7); candidate=summit-candidate:543b4550a3ef3e87; grounding_match=grounding_unavailable; score=0.28"
"7","尾ノ峰","summit-candidate:f1ee81f4d467a28e","7","active_review_alternative","0.28","grounding_unavailable","","grounding_unavailable","","yamap_2024-07-08_11_33.gpx","宅並山","not_in_stage21","grounding_response_without_coordinate","mountain=尾ノ峰(#7); candidate=summit-candidate:f1ee81f4d467a28e; grounding_match=grounding_unavailable; score=0.28"
"7","尾ノ峰","summit-candidate:084fa7c9e55252dc","8","active_review_alternative","0.22","grounding_unavailable","","grounding_unavailable","","yamap_2026-03-11_10_35.gpx","野津子山・軽ノ山","not_in_stage21","grounding_response_without_coordinate","mountain=尾ノ峰(#7); candidate=summit-candidate:084fa7c9e55252dc; grounding_match=grounding_unavailable; score=0.22"
