"mountain_no","mountain_name","review_classification","active_review_required","top_summit_candidate_id","top_grounding_assisted_score","second_summit_candidate_id","score_gap_to_second","grounding_reference_status","has_usable_coordinate","coordinate_conflict","grounding_distance_m","grounding_distance_tier","grounding_elevation_diff_m","grounding_name_match_status","grounding_municipality_match_status","stage21_review_status","stage21_top_candidate_id","stage21_stage23_agree","candidate_count","candidate_count_within_50m","candidate_count_within_250m","review_reason_codes","notes"
"287","小屋ヶ森","review_required_insufficient_evidence","true","summit-candidate:27c1036d4aa2230e","0.7","summit-candidate:9186201ca03b041d","0.24399999999999994","usable","true","false","435.5","far_grounding_candidate","16.4","exact","exact","","","false","7","0","0","insufficient_support",""
"288","串ヶ森","review_required_insufficient_evidence","true","summit-candidate:9186201ca03b041d","0.504","summit-candidate:12c27f259b66de80","0.15200000000000002","usable","true","false","3917","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"289","目黒鳥屋","review_required_insufficient_evidence","true","summit-candidate:9186201ca03b041d","0.504","summit-candidate:12c27f259b66de80","0.15200000000000002","usable","true","false","2117.4","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"290","長尾森","review_required_insufficient_evidence","true","summit-candidate:91ebf1d99654d5b2","0.49","summit-candidate:9186201ca03b041d","0.033999999999999975","usable","true","false","437.2","far_grounding_candidate","17.7","exact","exact","","","false","3","0","0","insufficient_support",""
"291","二箆山","review_required_no_grounding","true","summit-candidate:0a89128346167f6e","0.57","summit-candidate:67df63dc99cf8614","0","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","21","0","0","no_usable_coordinate",""
"292","西雑誌山","review_required_no_grounding","true","summit-candidate:aa8ff99fc3bd426d","0.63","summit-candidate:09c1602c02ce7f78","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","18","0","0","no_usable_coordinate",""
"293","気多山","review_required_no_grounding","true","summit-candidate:e010f98d2b23f547","0.63","summit-candidate:3f404ba3e31c8b54","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","26","0","0","no_usable_coordinate",""
"294","八辻ノ峰","review_required_insufficient_evidence","true","summit-candidate:76cc7bb75549e7a1","0.456","summit-candidate:3f404ba3e31c8b54","0.09600000000000003","usable","true","false","2267.1","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"295","五代ヶ森","review_required_insufficient_evidence","true","summit-candidate:76cc7bb75549e7a1","0.504","summit-candidate:3f404ba3e31c8b54","0.14400000000000002","usable","true","false","2945.7","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"296","桂ヶ森","review_required_no_grounding","true","summit-candidate:c210f415fc55501f","0.63","summit-candidate:2b97141dc260a078","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","25","0","0","no_usable_coordinate",""
"297","狼ヶ城山","review_required_insufficient_evidence","true","summit-candidate:95a8fa74fd4af7b0","0.504","","","usable","true","false","5255.1","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"298","日浦嶺","review_required_insufficient_evidence","true","summit-candidate:606168b97944fce5","0.448","summit-candidate:498b9618ca98fa34","0.09600000000000003","usable","true","false","9757.8","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"299","打越山","review_required_insufficient_evidence","true","summit-candidate:498b9618ca98fa34","0.448","summit-candidate:606168b97944fce5","0.09600000000000003","usable","true","false","8540.9","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"300","面河山","review_required_no_grounding","true","summit-candidate:22e40e9eb117a033","0.63","summit-candidate:1ebd63d8e2790409","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","6","0","0","no_usable_coordinate",""
"301","丸笹山","review_required_no_grounding","true","summit-candidate:5ec5a611be375a53","0.51","summit-candidate:8917a066a1c03aeb","0.06","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","8","0","0","no_usable_coordinate",""
"302","丸滝山","review_required_no_grounding","true","summit-candidate:aa6060fe8a831f45","0.57","summit-candidate:1b665bc67a34756a","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","8","0","0","no_usable_coordinate",""
"303","名石山","review_required_insufficient_evidence","true","summit-candidate:ea919bf883e31a7b","0.504","","","usable","true","false","10074.9","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"304","青刈山","review_required_insufficient_evidence","true","summit-candidate:94e96018c0a5450d","0.304","","","usable","true","false","3523.9","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"305","椿山","review_required_no_grounding","true","summit-candidate:1b665bc67a34756a","0.63","summit-candidate:26848eb9192f4a1a","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","7","0","0","no_usable_coordinate",""
"306","黒森山","review_required_insufficient_evidence","true","summit-candidate:40e090ce41a89b55","0.456","summit-candidate:dd7a40896ae9f6d4","0","usable","true","false","17597","grounding_contradicted_or_unrelated","","","","","","false","3","0","0","insufficient_support",""
"307","沓掛山","review_required_insufficient_evidence","true","summit-candidate:40e090ce41a89b55","0.504","summit-candidate:dd7a40896ae9f6d4","0.04799999999999999","usable","true","false","9970.7","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"308","二反山","review_required_no_grounding","true","summit-candidate:94e96018c0a5450d","0.56","summit-candidate:bdf43111ae9de6ae","0","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","32","0","0","no_usable_coordinate",""
"309","平家平","review_required_insufficient_evidence","true","summit-candidate:c256cfef3720557f","0.448","summit-candidate:dc647fe1827a43e3","0","usable","true","false","7866.4","grounding_contradicted_or_unrelated","","","","","","false","7","0","0","insufficient_support",""
"310","薬師山","review_required_no_grounding","true","summit-candidate:167756a8b787a168","0.56","summit-candidate:159deb385560c198","0.3500000000000001","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","22","0","0","no_usable_coordinate",""
"311","子持権現山","review_required_insufficient_evidence","true","summit-candidate:df6b60d513f5518e","0.456","summit-candidate:f2538b7f88e2dd06","0.09600000000000003","usable","true","false","2625.1","grounding_contradicted_or_unrelated","","","","","","false","8","0","0","insufficient_support",""
"312","男山","review_required_insufficient_evidence","true","summit-candidate:f09a1f754bcb761e","0.4","summit-candidate:53a6401abf71c488","0.040000000000000036","usable","true","false","1685.7","grounding_contradicted_or_unrelated","","","","","","false","8","0","0","insufficient_support",""
"313","瓶ヶ森","review_required_insufficient_evidence","true","summit-candidate:53a6401abf71c488","0.504","summit-candidate:f2538b7f88e2dd06","0","usable","true","false","1271.7","grounding_contradicted_or_unrelated","","","","","","false","8","0","0","insufficient_support",""
"314","宅並山","review_required_no_grounding","true","summit-candidate:f1ee81f4d467a28e","0.63","summit-candidate:23c112538ef91e0d","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","20","0","0","no_usable_coordinate",""
"315","岩屋山","review_required_no_grounding","true","summit-candidate:c9156b7eea77a1b0","0.57","summit-candidate:57e8c6cb102c9500","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","14","0","0","no_usable_coordinate",""
"316","高縄山","review_required_insufficient_evidence","true","summit-candidate:96e5be71880efe52","0.456","summit-candidate:6ba0d3c6b0fb6b96","0","usable","true","false","1741","grounding_contradicted_or_unrelated","","","","","","false","3","0","0","insufficient_support",""
"317","伊予富士","review_required_no_grounding","true","summit-candidate:6f70c7d3c27fe164","0.56","summit-candidate:756a1162bc669c0b","0.18000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","8","0","0","no_usable_coordinate",""
"318","中津山(明神山)","review_required_no_grounding","true","summit-candidate:fec0bb942061619b","0.63","summit-candidate:eb3b108c5d508377","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","15","0","0","no_usable_coordinate",""
"319","猿越山","review_required_insufficient_evidence","true","summit-candidate:eb3b108c5d508377","0.456","summit-candidate:a0c5556d9432a199","0.008000000000000007","usable","true","false","8451.5","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"320","銅山峰","review_required_insufficient_evidence","true","summit-candidate:0dea5d073885dc9d","0.36","summit-candidate:057580d1c60049b6","0","usable","true","false","2996.6","grounding_contradicted_or_unrelated","","","","","","false","8","0","0","insufficient_support",""
"321","西山","review_required_insufficient_evidence","true","summit-candidate:057580d1c60049b6","0.504","summit-candidate:a557f14fb032a808","0","usable","true","false","2005.8","grounding_contradicted_or_unrelated","","","","","","false","10","0","0","insufficient_support",""
"322","三の森","review_required_insufficient_evidence","true","summit-candidate:057580d1c60049b6","0.36","summit-candidate:0dea5d073885dc9d","0","usable","true","false","13104.1","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"323","二の森","review_required_insufficient_evidence","true","summit-candidate:057580d1c60049b6","0.36","summit-candidate:0dea5d073885dc9d","0","usable","true","false","13657.3","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"324","一の森","review_required_no_grounding","true","summit-candidate:0dea5d073885dc9d","0.63","summit-candidate:057580d1c60049b6","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","16","0","0","no_usable_coordinate",""
"325","三ッ足山","review_required_insufficient_evidence","true","summit-candidate:8078eb6cc96c519a","0.504","summit-candidate:fecfbf815fc6d5a7","0.14400000000000002","usable","true","false","2201.1","grounding_contradicted_or_unrelated","","","","","","false","6","0","0","insufficient_support",""
"326","カガマシ山","review_required_insufficient_evidence","true","summit-candidate:0886436b79473a6c","0.504","summit-candidate:8078eb6cc96c519a","0.14400000000000002","usable","true","false","3547.2","grounding_contradicted_or_unrelated","","","","","","false","6","0","0","insufficient_support",""
"327","橡尾山","review_required_insufficient_evidence","true","summit-candidate:a1b1b7885eeab893","0.448","summit-candidate:8078eb6cc96c519a","0.08800000000000002","usable","true","false","5451.2","grounding_contradicted_or_unrelated","","","","","","false","6","0","0","insufficient_support",""
"328","笹ヶ峰","review_required_no_grounding","true","summit-candidate:851dc9683d2d7442","0.63","summit-candidate:a53ed6259e132097","0","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","24","0","0","no_usable_coordinate",""
"329","ハネズル山","review_required_insufficient_evidence","true","summit-candidate:e2c08955f9275289","0.504","","","usable","true","false","12884.9","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"330","天堤山","review_required_no_grounding","true","summit-candidate:f54f44da226a4a15","0.57","summit-candidate:78274ad93e160452","0.2899999999999999","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","17","0","0","no_usable_coordinate",""
"331","五郎丸","review_required_insufficient_evidence","true","summit-candidate:9cc74b44e1289236","0.504","summit-candidate:c8607e1f03bb5db1","0","usable","true","false","13445.6","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"332","高丸","review_required_insufficient_evidence","true","summit-candidate:9cc74b44e1289236","0.504","summit-candidate:c8607e1f03bb5db1","0","usable","true","false","13551","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"333","金見山","review_required_insufficient_evidence","true","summit-candidate:9cc74b44e1289236","0.504","summit-candidate:c8607e1f03bb5db1","0.04799999999999999","usable","true","false","13635.9","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"334","木峰","review_required_insufficient_evidence","true","summit-candidate:9cc74b44e1289236","0.504","summit-candidate:c8607e1f03bb5db1","0","usable","true","false","14473.1","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"335","天狗森","review_required_insufficient_evidence","true","summit-candidate:9cc74b44e1289236","0.36","summit-candidate:c8607e1f03bb5db1","0","usable","true","false","14781.6","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"336","唐谷山","review_required_insufficient_evidence","true","summit-candidate:32c1cf967ab82dbe","0.4","summit-candidate:9cc74b44e1289236","0.040000000000000036","usable","true","false","15601.2","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"337","龍王山","review_required_insufficient_evidence","true","summit-candidate:9cc74b44e1289236","0.36","summit-candidate:c8607e1f03bb5db1","0","usable","true","false","15975.4","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"338","大谷山","review_required_insufficient_evidence","true","summit-candidate:32c1cf967ab82dbe","0.448","summit-candidate:9cc74b44e1289236","0.08800000000000002","usable","true","false","15517.5","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"339","城山","review_required_insufficient_evidence","true","summit-candidate:7d7066baad9d7077","0.304","summit-candidate:ea33d870d4700a56","0","usable","true","false","70321.9","grounding_contradicted_or_unrelated","","","","","","false","28","0","0","insufficient_support",""
"340","本尊山","review_required_insufficient_evidence","true","summit-candidate:0bd3d051cdb972fd","0.36","summit-candidate:23316af255d30882","0","usable","true","false","2422.6","grounding_contradicted_or_unrelated","","","","","","false","3","0","0","insufficient_support",""
"342","立烏帽子山","review_required_no_grounding","true","summit-candidate:f12898f5821b63b8","0.63","summit-candidate:0bd3d051cdb972fd","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","12","0","0","no_usable_coordinate",""
"343","明神山","review_required_insufficient_evidence","true","summit-candidate:23316af255d30882","0.504","summit-candidate:0bd3d051cdb972fd","0","usable","true","false","4753.4","grounding_contradicted_or_unrelated","","","","","","false","10","0","0","insufficient_support",""
"344","陣が森","review_required_insufficient_evidence","true","summit-candidate:6b0155a434d72d79","0.448","summit-candidate:f0a03b36c279ddd3","0.08800000000000002","usable","true","false","29000.7","grounding_contradicted_or_unrelated","","","","","","false","6","0","0","insufficient_support",""
"345","岩が森","review_required_insufficient_evidence","true","summit-candidate:c195c34fb7e38d7a","0.448","summit-candidate:f0a03b36c279ddd3","0.08800000000000002","usable","true","false","28518.9","grounding_contradicted_or_unrelated","","","","","","false","5","0","0","insufficient_support",""
"346","スクモ塚","review_required_no_grounding","true","summit-candidate:d8270fc572efc0b2","0.63","summit-candidate:bcc05b721653749f","0.06999999999999995","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","30","0","0","no_usable_coordinate",""
"347","高萩山","review_required_insufficient_evidence","true","summit-candidate:f0a03b36c279ddd3","0.504","summit-candidate:d8270fc572efc0b2","0.14400000000000002","usable","true","false","27723.3","grounding_contradicted_or_unrelated","","","","","","false","5","0","0","insufficient_support",""
"348","長者森","review_required_no_grounding","true","summit-candidate:bcc05b721653749f","0.63","summit-candidate:d8270fc572efc0b2","0.13","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","28","0","0","no_usable_coordinate",""
"349","八倉山","review_required_insufficient_evidence","true","summit-candidate:4973965873779cdc","0.504","summit-candidate:cfd366be872f9534","0.14400000000000002","usable","true","false","3044.4","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"350","行道山","review_required_insufficient_evidence","true","summit-candidate:cfd366be872f9534","0.706","summit-candidate:4973965873779cdc","0.346","usable","true","false","458.4","far_grounding_candidate","30.9","exact","exact","","","false","2","0","0","insufficient_support",""
"351","水晶ヶ森","review_required_insufficient_evidence","true","summit-candidate:cfd366be872f9534","0.504","summit-candidate:4973965873779cdc","0.14400000000000002","usable","true","false","1766.7","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"352","笹ヶ平山","review_required_insufficient_evidence","true","summit-candidate:4416099ca0f9da08","0.504","","","usable","true","false","5436.7","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"353","壺神山","review_required_insufficient_evidence","true","summit-candidate:c58c0ba7145621b9","0.456","summit-candidate:38105da918da8262","0.09600000000000003","usable","true","false","2237.6","grounding_contradicted_or_unrelated","","","","","","false","5","0","0","insufficient_support",""
"354","滝山","review_required_no_grounding","true","summit-candidate:38105da918da8262","0.63","summit-candidate:0048d4d3a7981b80","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","28","0","0","no_usable_coordinate",""
"355","足山","review_required_insufficient_evidence","true","summit-candidate:9306f5a7fe249a15","0.456","summit-candidate:0048d4d3a7981b80","0","usable","true","false","4098.7","grounding_contradicted_or_unrelated","","","","","","false","13","0","0","insufficient_support",""
"356","皿が森","review_required_no_grounding","true","summit-candidate:4db5b3ffd85092bf","0.57","summit-candidate:9306f5a7fe249a15","0.05999999999999994","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","26","0","0","no_usable_coordinate",""
"357","尉之山","review_required_insufficient_evidence","true","summit-candidate:ea33d870d4700a56","0.496","summit-candidate:12f30719aca26806","0.03999999999999998","usable","true","false","339.6","far_grounding_candidate","31.3","exact","exact","","","false","3","0","0","insufficient_support",""
"358","小山岳","review_required_insufficient_evidence","true","summit-candidate:7749b785ef007c1a","0.504","summit-candidate:12f30719aca26806","0.09600000000000003","usable","true","false","13578.8","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"359","勝山","review_required_insufficient_evidence","true","summit-candidate:2b833dfb6f3f84c1","0.456","summit-candidate:91cacd7deced8470","0.09600000000000003","usable","true","false","17181.1","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"360","松葉山（松葉城址）","review_required_no_grounding","true","summit-candidate:7a59a4750a70552c","0.63","summit-candidate:2c1cbc474e49f1ec","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","31","0","0","no_usable_coordinate",""
"361","烏殿","review_required_no_grounding","true","summit-candidate:d71483d289d0c575","0.63","summit-candidate:2c1cbc474e49f1ec","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","19","0","0","no_usable_coordinate",""
"362","御篠山","review_required_no_grounding","true","summit-candidate:2c1cbc474e49f1ec","0.63","summit-candidate:7a59a4750a70552c","0.06000000000000005","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","37","0","0","no_usable_coordinate",""
"363","天が森","review_required_insufficient_evidence","true","summit-candidate:090f7fa4be89ec5e","0.36","summit-candidate:37c3a34c16599379","0.055999999999999994","usable","true","false","4492.4","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"364","浄心山","review_required_insufficient_evidence","true","summit-candidate:090f7fa4be89ec5e","0.504","summit-candidate:37c3a34c16599379","0.10399999999999998","usable","true","false","1010.4","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"365","銅が鳴","review_required_insufficient_evidence","true","summit-candidate:090f7fa4be89ec5e","0.456","summit-candidate:37c3a34c16599379","0.055999999999999994","usable","true","false","1389.1","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"366","弥八山","review_required_no_grounding","true","summit-candidate:0cc40babcd0ce6bf","0.63","summit-candidate:8cef52d6989a94db","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","30","0","0","no_usable_coordinate",""
"367","西の山","review_required_insufficient_evidence","true","summit-candidate:a14a745323a3d3af","0.504","","","usable","true","false","4188.7","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"368","北山","review_required_insufficient_evidence","true","summit-candidate:8cef52d6989a94db","0.504","","","usable","true","false","2350.6","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"369","垣生山","review_required_no_grounding","true","summit-candidate:6c20bef6dc4e973b","0.63","summit-candidate:45f49d8fd831427c","0.06999999999999995","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","23","0","0","no_usable_coordinate",""
"370","金子山","review_required_no_grounding","true","summit-candidate:3c1e55e6cc05c0ad","0.63","summit-candidate:3259dfe3d9ce60c5","0.42000000000000004","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","20","0","0","no_usable_coordinate",""
"371","八堂山","review_required_no_grounding","true","summit-candidate:bf9808bbf86d5d73","0.63","summit-candidate:f676e5a22f523492","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","20","0","0","no_usable_coordinate",""
"372","亀老山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","mismatch","","","true","1","0","0","insufficient_support",""
"373","カレイ山","review_required_no_grounding","true","summit-candidate:3807e62715de33f9","0.21","summit-candidate:3a1a951de82d4254","0","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","24","0","0","no_usable_coordinate",""
"374","念仏山","review_required_no_grounding","true","summit-candidate:110345ef4fb31191","0.56","summit-candidate:0ec3be2fa2295b82","0.3500000000000001","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","35","0","0","no_usable_coordinate",""
"376","高取山","review_required_insufficient_evidence","true","summit-candidate:86e4db352b85ced4","0.4","","","usable","true","false","3319","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"377","八幡山","review_required_no_grounding","true","summit-candidate:b9ae103da9e3136b","0.56","summit-candidate:45439217573adfc4","0.3500000000000001","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","22","0","0","no_usable_coordinate",""
"378","要害山","review_required_no_grounding","true","summit-candidate:0005c0040c7c7966","0.57","summit-candidate:2011a6c909945d6f","0.2899999999999999","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","25","0","0","no_usable_coordinate",""
"379","高穴山","review_required_no_grounding","true","summit-candidate:a0b87feaf88e526d","0.63","summit-candidate:40260be41579ab8f","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","25","0","0","no_usable_coordinate",""
"380","高仙山","review_required_no_grounding","true","summit-candidate:3807e62715de33f9","0.63","summit-candidate:8251283605282249","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","22","0","0","no_usable_coordinate",""
"381","霊仙山","review_required_insufficient_evidence","true","summit-candidate:47b61397fb9c5d3f","0.504","","","usable","true","false","2401.1","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"382","若いもん山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"383","無宗天山","review_required_no_grounding","true","summit-candidate:0f09bdcc25daff65","0.63","summit-candidate:468c5bbccd8aba53","0.41000000000000003","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","21","0","0","no_usable_coordinate",""
"384","綱付山","review_required_no_grounding","true","summit-candidate:f19fd681c4c84753","0.63","summit-candidate:e4f762179d85915d","0.12","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","16","0","0","no_usable_coordinate",""
"385","幻城上城","review_required_no_grounding","true","summit-candidate:e4f762179d85915d","0.63","summit-candidate:f19fd681c4c84753","0.12","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","19","0","0","no_usable_coordinate",""
"386","幻城下城","review_required_no_grounding","true","summit-candidate:2129bbc9c3950a91","0.63","summit-candidate:1432f597b5dca157","0.42000000000000004","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","23","0","0","no_usable_coordinate",""
"387","階上山","review_required_no_grounding","true","summit-candidate:276fed5ecb7b3eb4","0.63","summit-candidate:3111fcf6a23addd2","0.42000000000000004","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","18","0","0","no_usable_coordinate",""
"388","姫政山","review_required_no_grounding","true","summit-candidate:d456af62868c5044","0.56","summit-candidate:079ae30d76fb11c2","0.3500000000000001","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","27","0","0","no_usable_coordinate",""
"389","館山","review_required_no_grounding","true","summit-candidate:6b836f5beefdd52c","0.5","summit-candidate:3a1a951de82d4254","0.29000000000000004","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","22","0","0","no_usable_coordinate",""
"390","高森山","review_required_no_grounding","true","summit-candidate:682d61b87016166b","0.63","summit-candidate:d03c84134ca0989d","0.06999999999999995","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","32","0","0","no_usable_coordinate",""
"391","大登山","review_required_no_grounding","true","summit-candidate:230b9847a05c8052","0.63","summit-candidate:c6ea08c2953b4cb8","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","34","0","0","no_usable_coordinate",""
"393","泰ノ山","review_required_no_grounding","true","summit-candidate:98457196a66e294d","0.56","summit-candidate:fe8f624bdaa57afd","0","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","29","0","0","no_usable_coordinate",""
"394","大里山","review_required_insufficient_evidence","true","summit-candidate:fe8f624bdaa57afd","0.448","summit-candidate:98457196a66e294d","0.04799999999999999","usable","true","false","2083.5","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"395","北ヶ森","review_required_insufficient_evidence","true","summit-candidate:dedadc05e5f6d5d5","0.504","","","usable","true","false","6251.1","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"396","高土の峰","review_required_insufficient_evidence","true","summit-candidate:dedadc05e5f6d5d5","0.304","","","usable","true","false","4980","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"397","竜王山","review_required_insufficient_evidence","true","summit-candidate:62d2811f5d1a9f29","0.448","","","usable","true","false","17344.9","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"398","岳山","review_required_insufficient_evidence","true","summit-candidate:b02ff952b74ca472","0.4","summit-candidate:80fb4ff56016a4dd","0.09600000000000003","usable","true","false","13863","grounding_contradicted_or_unrelated","","","","","","false","3","0","0","insufficient_support",""
"399","一ヶ森","review_required_insufficient_evidence","true","summit-candidate:5f3f2f47d84464c4","0.448","","","usable","true","false","12870.1","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"400","愛の森","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"401","京の森","review_required_insufficient_evidence","true","summit-candidate:13aa9354da4eb6d6","0.456","","","usable","true","false","5947.3","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"402","大迫山","review_required_insufficient_evidence","true","summit-candidate:13aa9354da4eb6d6","0.456","","","usable","true","false","6823.2","grounding_contradicted_or_unrelated","","","","","","false","1","0","0","insufficient_support",""
"403","船山","review_required_insufficient_evidence","true","","0","","","usable","true","false","","no_candidate","","exact","exact","","","true","1","0","0","insufficient_support",""
"404","コクゾ峰","review_required_no_grounding","true","summit-candidate:94e39d837730a5c7","0.63","summit-candidate:0dea5d073885dc9d","0.42000000000000004","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","15","0","0","no_usable_coordinate",""
"405","加塚山","review_required_no_grounding","true","summit-candidate:cdd4a9ba931c816e","0.63","summit-candidate:f59e1ba73617c383","0.18","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","19","0","0","no_usable_coordinate",""
"406","新谷神南山","review_required_no_grounding","true","summit-candidate:6342f0069cd164e8","0.63","summit-candidate:49147712961a83be","0.25","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","21","0","0","no_usable_coordinate",""
"407","五十崎神南山","review_required_insufficient_evidence","true","summit-candidate:49147712961a83be","0.448","summit-candidate:6342f0069cd164e8","0.08800000000000002","usable","true","false","5166","grounding_contradicted_or_unrelated","","","","","","false","2","0","0","insufficient_support",""
"408","笠成山","review_required_no_grounding","true","summit-candidate:81081ef1b6e58a79","0.63","summit-candidate:07834c521328cc1d","0.35","no_grounding_response","false","false","","grounding_unavailable","","","","","","false","12","0","0","no_usable_coordinate",""
"409","小屋山","review_required_insufficient_evidence","true","summit-candidate:422a9e74717ca96d","0.504","summit-candidate:01f601a63b1874f6","0.04799999999999999","usable","true","false","18697.8","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
"410","丸石山","review_required_insufficient_evidence","true","summit-candidate:0cc9c1186612ceaa","0.4","summit-candidate:422a9e74717ca96d","0","usable","true","false","16980.5","grounding_contradicted_or_unrelated","","","","","","false","4","0","0","insufficient_support",""
