mountain_no,mountain_name,summit_candidate_id,candidate_rank_for_mountain,candidate_rank_for_summit_candidate,combined_candidate_score,confidence,match_status,candidate_generation_strategy,source_gpx_basename,track_name,candidate_lat,candidate_lon,candidate_ele_m,grounding_distance_m,csv_coordinate_distance_m,elevation_diff_m,municipality_compatibility,name_evidence_tier,needs_human_review,review_reason_codes,notes
239,東赤石山,summit-candidate:5104c47f17101d63,2,5,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-10-08_06_12.gpx,東山・西赤石山・物住頭・前赤石山・東赤石山・八巻山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
239,東赤石山,summit-candidate:61a5956a49a7ace2,3,6,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-10-08_06_12.gpx,東山・西赤石山・物住頭・前赤石山・東赤石山・八巻山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
239,東赤石山,summit-candidate:e2bdd25969c7f122,4,5,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-10-08_06_12.gpx,東山・西赤石山・物住頭・前赤石山・東赤石山・八巻山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
240,八巻山,summit-candidate:2b7cce23b57844a5,1,7,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-10-08_06_12.gpx,東山・西赤石山・物住頭・前赤石山・東赤石山・八巻山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
240,八巻山,summit-candidate:5104c47f17101d63,2,6,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-10-08_06_12.gpx,東山・西赤石山・物住頭・前赤石山・東赤石山・八巻山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
240,八巻山,summit-candidate:61a5956a49a7ace2,3,7,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-10-08_06_12.gpx,東山・西赤石山・物住頭・前赤石山・東赤石山・八巻山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
240,八巻山,summit-candidate:e2bdd25969c7f122,4,6,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-10-08_06_12.gpx,東山・西赤石山・物住頭・前赤石山・東赤石山・八巻山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
241,ベツソ山,summit-candidate:dba931625b34d9ac,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-10-13_10_02.gpx,ベツソ山・歯朶谷山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate,
242,歯朶谷山,summit-candidate:dba931625b34d9ac,1,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-10-13_10_02.gpx,ベツソ山・歯朶谷山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate,
243,丸山,summit-candidate:2670057d58a25475,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-10-14_07_53.gpx,丸山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
243,丸山,summit-candidate:453327d51d16e202,2,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2026-05-06_07_28.gpx,丸山・ちち山・笹ヶ峰,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
243,丸山,summit-candidate:5f001ac124f82ef6,3,4,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-10-19_16_00.gpx,西港山・大丸山・港山,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_sensitive_activity_link;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
243,丸山,summit-candidate:a9a2a270fb6273fe,4,4,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-10-19_16_00.gpx,西港山・大丸山・港山,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_sensitive_activity_link;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
243,丸山,summit-candidate:b87c90ebd1eb0d06,5,4,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2026-05-06_07_28.gpx,丸山・ちち山・笹ヶ峰,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
243,丸山,summit-candidate:bf2b3499e08da2df,6,4,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-10-19_16_00.gpx,西港山・大丸山・港山,NaN,NaN,,,,,,strong,true,grounding_missing;municipality_mismatch;missing_csv_coordinate;timezone_sensitive_activity_link;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
244,二ノ岳,summit-candidate:5771cdd191c3861d,1,1,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2023-10-22_06_44.gpx,二ノ岳・高森,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
244,二ノ岳,summit-candidate:a61fd78e4e062683,2,1,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2023-10-22_06_44.gpx,二ノ岳・高森,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
244,二ノ岳,summit-candidate:b58470f57bb41331,3,1,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2023-10-22_06_44.gpx,二ノ岳・高森,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
245,高森,summit-candidate:428f403ddcc5a31a,1,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2026-02-22_07_32.gpx,高森山・町木山・寒台山・鎧掛山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
245,高森,summit-candidate:7a8dca9b423536f5,2,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2026-02-22_07_32.gpx,高森山・町木山・寒台山・鎧掛山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
245,高森,summit-candidate:e7ae682a07af2e10,3,5,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-01-22_09_04.gpx,高森山・岩伽羅山・衣掛山・吉山(吉山城址),NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
245,高森,summit-candidate:19ab381ef6c337af,4,5,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2026-02-22_07_32.gpx,高森山・町木山・寒台山・鎧掛山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
245,高森,summit-candidate:5771cdd191c3861d,5,2,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2023-10-22_06_44.gpx,二ノ岳・高森,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
245,高森,summit-candidate:5f31b84e049f61fa,6,5,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2026-02-22_07_32.gpx,高森山・町木山・寒台山・鎧掛山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
245,高森,summit-candidate:682d61b87016166b,7,3,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2025-03-17_13_17.gpx,高森山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
245,高森,summit-candidate:a61fd78e4e062683,8,2,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2023-10-22_06_44.gpx,二ノ岳・高森,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
245,高森,summit-candidate:a9b00b48e0c94eab,9,2,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2026-01-31_13_52.gpx,高森山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
245,高森,summit-candidate:b58470f57bb41331,10,2,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2023-10-22_06_44.gpx,二ノ岳・高森,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
245,高森,summit-candidate:d03c84134ca0989d,11,5,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2022-01-22_09_04.gpx,高森山・岩伽羅山・衣掛山・吉山(吉山城址),NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
245,高森,summit-candidate:f55ffb534aa2ae4c,12,5,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2026-02-22_07_32.gpx,高森山・町木山・寒台山・鎧掛山,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
246,四辻ノ森,summit-candidate:05f8527418663d3a,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-11_07_17.gpx,四辻ノ森・三光ノ辻山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
246,四辻ノ森,summit-candidate:ad2256a1bfd3ef78,2,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-11_07_17.gpx,四辻ノ森・三光ノ辻山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
246,四辻ノ森,summit-candidate:b27cb491de0f94b6,3,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-11_07_17.gpx,四辻ノ森・三光ノ辻山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
246,四辻ノ森,summit-candidate:c4504025c94f843c,4,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-11_07_17.gpx,四辻ノ森・三光ノ辻山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
246,四辻ノ森,summit-candidate:d659f1dc6e5fa0b5,5,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-11_07_17.gpx,四辻ノ森・三光ノ辻山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
247,三光ノ辻山,summit-candidate:05f8527418663d3a,1,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-11_07_17.gpx,四辻ノ森・三光ノ辻山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
247,三光ノ辻山,summit-candidate:ad2256a1bfd3ef78,2,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-11_07_17.gpx,四辻ノ森・三光ノ辻山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
247,三光ノ辻山,summit-candidate:b27cb491de0f94b6,3,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-11_07_17.gpx,四辻ノ森・三光ノ辻山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
247,三光ノ辻山,summit-candidate:c4504025c94f843c,4,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-11_07_17.gpx,四辻ノ森・三光ノ辻山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
247,三光ノ辻山,summit-candidate:d659f1dc6e5fa0b5,5,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-11_07_17.gpx,四辻ノ森・三光ノ辻山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
248,瀬戸黒森,summit-candidate:290abf917754fd0b,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
248,瀬戸黒森,summit-candidate:9a0532ee2b40e5f3,2,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
248,瀬戸黒森,summit-candidate:b997b8fd6709731d,3,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
248,瀬戸黒森,summit-candidate:cf1cb583d492455c,4,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
248,瀬戸黒森,summit-candidate:f7593239fa7bdcc9,5,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
249,羽子山,summit-candidate:290abf917754fd0b,1,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
249,羽子山,summit-candidate:9a0532ee2b40e5f3,2,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
249,羽子山,summit-candidate:b997b8fd6709731d,3,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
249,羽子山,summit-candidate:cf1cb583d492455c,4,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
249,羽子山,summit-candidate:f7593239fa7bdcc9,5,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
250,観音森,summit-candidate:290abf917754fd0b,1,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
250,観音森,summit-candidate:9a0532ee2b40e5f3,2,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
250,観音森,summit-candidate:b997b8fd6709731d,3,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
250,観音森,summit-candidate:cf1cb583d492455c,4,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
250,観音森,summit-candidate:f7593239fa7bdcc9,5,3,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
251,三森,summit-candidate:290abf917754fd0b,1,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
251,三森,summit-candidate:9a0532ee2b40e5f3,2,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
251,三森,summit-candidate:b997b8fd6709731d,3,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
251,三森,summit-candidate:cf1cb583d492455c,4,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
251,三森,summit-candidate:f7593239fa7bdcc9,5,4,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-11-19_06_46.gpx,瀬戸黒森・三森・羽子山・観音森,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
252,総津権現山,summit-candidate:f108570a8e33ce90,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-12-17_07_11.gpx,総津権現山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate,
254,平岡山(平岡城址),summit-candidate:1d97e1955af85092,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2023-12-17_10_30.gpx,平岡山(平岡城址) ,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate,
255,竜門山,summit-candidate:64a47ed9c06f56d5,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2024-01-14_10_18.gpx,竜門山・大黒山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
255,竜門山,summit-candidate:99b1b356cad63b98,2,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2024-01-14_10_18.gpx,竜門山・大黒山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
256,大黒山,summit-candidate:282882317c3aab0b,1,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2024-02-17_05_38.gpx,大黒山・譲ヶ葉森,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
256,大黒山,summit-candidate:64a47ed9c06f56d5,2,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2024-01-14_10_18.gpx,竜門山・大黒山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
256,大黒山,summit-candidate:99b1b356cad63b98,3,2,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2024-01-14_10_18.gpx,竜門山・大黒山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
256,大黒山,summit-candidate:f5c22dac4bd015ae,4,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2024-02-17_05_38.gpx,大黒山・譲ヶ葉森,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
256,大黒山,summit-candidate:19baf3ce30f8991a,5,3,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2024-02-17_05_38.gpx,大黒山・譲ヶ葉森,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
256,大黒山,summit-candidate:56cffb103cbe3aac,6,3,0.55,low,v3_conflict_case,fallback_name_only_review,yamap_2024-02-17_05_38.gpx,大黒山・譲ヶ葉森,NaN,NaN,,NaN,,,,strong,true,municipality_mismatch;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
257,大空山,summit-candidate:fd13fabb918486e6,1,1,0.65,medium,v3_candidate_review_required,fallback_name_municipality,yamap_2024-01-27_08_01.gpx,大空山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity,
258,御串山,summit-candidate:02d59cd1260af017,1,1,0.65,medium,v3_candidate_review_required,fallback_name_municipality,yamap_2024-01-27_10_11.gpx,御串山,NaN,NaN,,NaN,,,,strong,true,missing_csv_coordinate;timezone_ambiguity,
259,宝股山,summit-candidate:468c5bbccd8aba53,1,1,0.65,medium,v3_candidate_review_required,fallback_name_municipality,yamap_2024-01-27_13_31.gpx,宝股山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity,
261,鳥屋ヶ森,summit-candidate:ef6730fa259856ec,1,1,0.65,medium,v3_candidate_review_required,fallback_name_municipality,yamap_2024-02-10_07_09.gpx,鳥屋ヶ森,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity,
262,熊ガ峰,summit-candidate:ef3e845b5d632dd3,1,1,0.65,medium,v3_candidate_review_required,fallback_name_municipality,yamap_2024-02-10_09_58.gpx,熊ガ峰,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity,
263,権現山,summit-candidate:2c817617699a0a45,1,8,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-06_08_26.gpx,谷上山・権現山・白滝山・障子山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
263,権現山,summit-candidate:7ef7c15a52318cc9,2,8,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-11-05_04_38.gpx,権現山・黒岳・エビラ山・二ッ岳,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
263,権現山,summit-candidate:84f974876f397da1,3,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2024-02-10_13_09.gpx,権現山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
263,権現山,summit-candidate:a0ef25e9a532b62e,4,8,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-06_08_26.gpx,谷上山・権現山・白滝山・障子山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
263,権現山,summit-candidate:c94d8d76133fda1a,5,8,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-02-06_08_26.gpx,谷上山・権現山・白滝山・障子山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
263,権現山,summit-candidate:cf97b8470d2ed1d7,6,8,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2022-11-05_04_38.gpx,権現山・黒岳・エビラ山・二ッ岳,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
263,権現山,summit-candidate:df6b60d513f5518e,7,5,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2024-07-06_10_01.gpx,子持権現山・男山・瓶ヶ森,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
263,権現山,summit-candidate:e8b129f70e703be5,8,1,0.65,medium,v3_conflict_case,fallback_name_municipality,yamap_2026-03-07_11_08.gpx,権現山,NaN,NaN,,,,,,strong,true,grounding_missing;missing_csv_coordinate;timezone_ambiguity;multiple_mountains_for_candidate;near_tie_candidates_for_mountain,
