mountain_no,mountain_name,classification,summit_candidate_id,grounding_assisted_candidate_score,grounding_distance_m,grounding_match_status,candidate_lat,candidate_lon,candidate_ele_m,mountain_elevation_m,track_name,grounding_reason_codes
385,幻城上城,grounding_response_without_coordinate,summit-candidate:e4f762179d85915d,0.63,,grounding_unavailable,33.8666424,133.106705,477.85999999999996,479,綱付山・幻城上城,grounding_response_without_coordinate
386,幻城下城,grounding_response_without_coordinate,summit-candidate:2129bbc9c3950a91,0.63,,grounding_unavailable,33.8756903,133.1037524,243.64333333333335,245,幻城下城,grounding_response_without_coordinate
387,階上山,grounding_response_without_coordinate,summit-candidate:276fed5ecb7b3eb4,0.63,,grounding_unavailable,33.6859182,132.7609047,893.9066666666668,898,階上山,grounding_response_without_coordinate
388,姫政山,grounding_response_without_coordinate,summit-candidate:d456af62868c5044,0.56,,grounding_unavailable,34.1283255,133.047895,268.5833333333333,277,姫政山,grounding_response_without_coordinate
389,館山,grounding_response_without_coordinate,summit-candidate:6b836f5beefdd52c,0.5,,grounding_unavailable,34.1133271,133.0210613,218.65,230,館山,grounding_response_without_coordinate
390,高森山,grounding_response_without_coordinate,summit-candidate:682d61b87016166b,0.63,,grounding_unavailable,33.5504243,132.669431,307.18333333333334,309,高森山,grounding_response_without_coordinate
391,大登山,grounding_response_without_coordinate,summit-candidate:230b9847a05c8052,0.63,,grounding_unavailable,33.525029,132.6716242,362.42333333333335,364,大登山,grounding_response_without_coordinate
392,高山,fallback_review_required,summit-candidate:c9aa57cdeb1b49fa,0.656,186.5,weak_grounding_nearby,33.9769486,132.6147118,105.34333333333332,149,高山・大里山・泰ノ山,grounding_municipality_mismatch
393,泰ノ山,grounding_response_without_coordinate,summit-candidate:98457196a66e294d,0.56,,grounding_unavailable,33.9891451,132.6270439,282.75666666666666,289,高山・大里山・泰ノ山,grounding_response_without_coordinate
394,大里山,grounding_far_from_all_candidates,summit-candidate:fe8f624bdaa57afd,0.448,2083.5,grounding_contradicted_or_unrelated,33.9704741,132.6073111,288.9433333333333,296,高山・大里山・泰ノ山,grounding_far_from_candidate
395,北ヶ森,grounding_far_from_all_candidates,summit-candidate:dedadc05e5f6d5d5,0.504,6251.1,grounding_contradicted_or_unrelated,33.6707038,132.8271198,1008.4066666666666,1010,北ヶ森・高土の峰,grounding_far_from_candidate
396,高土の峰,grounding_far_from_all_candidates,summit-candidate:dedadc05e5f6d5d5,0.304,4980,grounding_contradicted_or_unrelated,33.6707038,132.8271198,1008.4066666666666,794,北ヶ森・高土の峰,grounding_far_from_candidate
397,竜王山,grounding_far_from_all_candidates,summit-candidate:62d2811f5d1a9f29,0.448,17344.9,grounding_contradicted_or_unrelated,33.4256595,132.7088906,459.07666666666665,460,竜王山,grounding_far_from_candidate
398,岳山,grounding_far_from_all_candidates,summit-candidate:b02ff952b74ca472,0.4,13863,grounding_contradicted_or_unrelated,33.454717,132.7240857,622.8707379152734,606,岳山,grounding_far_from_candidate
399,一ヶ森,grounding_far_from_all_candidates,summit-candidate:5f3f2f47d84464c4,0.448,12870.1,grounding_contradicted_or_unrelated,33.4530897,132.7168465,605.2468947172716,597,一ヶ森,grounding_far_from_candidate
401,京の森,grounding_far_from_all_candidates,summit-candidate:13aa9354da4eb6d6,0.456,5947.3,grounding_contradicted_or_unrelated,33.5055365,132.6868759,572.4394591518229,545,京の森・大迫山,grounding_far_from_candidate
402,大迫山,grounding_far_from_all_candidates,summit-candidate:13aa9354da4eb6d6,0.456,6823.2,grounding_contradicted_or_unrelated,33.5055365,132.6868759,572.4394591518229,559,京の森・大迫山,grounding_far_from_candidate
404,コクゾ峰,grounding_response_without_coordinate,summit-candidate:94e39d837730a5c7,0.63,,grounding_unavailable,33.6297301,132.7781689,822.6366666666667,824,コクゾ峰,grounding_response_without_coordinate
405,加塚山,grounding_response_without_coordinate,summit-candidate:cdd4a9ba931c816e,0.63,,grounding_unavailable,33.1328174,132.6290592,1069.8255484698216,1065,加塚山,grounding_response_without_coordinate
406,新谷神南山,grounding_response_without_coordinate,summit-candidate:6342f0069cd164e8,0.63,,grounding_unavailable,33.5194593,132.6057323,649.24,654,新谷神南山・五十崎神南山,grounding_response_without_coordinate
407,五十崎神南山,grounding_far_from_all_candidates,summit-candidate:49147712961a83be,0.448,5166,grounding_contradicted_or_unrelated,33.5174638,132.6333302,708.9699999999999,710,新谷神南山・五十崎神南山,grounding_far_from_candidate
408,笠成山,grounding_response_without_coordinate,summit-candidate:81081ef1b6e58a79,0.63,,grounding_unavailable,33.6509595,132.7915875,711,713,笠成山,grounding_response_without_coordinate
409,小屋山,grounding_far_from_all_candidates,summit-candidate:422a9e74717ca96d,0.504,18697.8,grounding_contradicted_or_unrelated,33.5012064,132.8649354,1341.5,1344,小屋山・丸石山,grounding_far_from_candidate
410,丸石山,grounding_far_from_all_candidates,summit-candidate:0cc9c1186612ceaa,0.4,16980.5,grounding_contradicted_or_unrelated,33.4889649,132.8660449,1297.49,1327,小屋山・丸石山,grounding_far_from_candidate
411,野地峰,grounding_far_from_all_candidates,summit-candidate:17a471cc45af2c05,0.448,10372,grounding_contradicted_or_unrelated,33.833662,133.4735407,1270.3933333333332,1279,野地峰・黒岩山・大野山,grounding_far_from_candidate
412,黒岩山,grounding_far_from_all_candidates,summit-candidate:e93bba1998d4efb5,0.448,9872.7,grounding_contradicted_or_unrelated,33.8295237,133.4864513,1350.0266666666666,1350,野地峰・黒岩山・大野山,grounding_far_from_candidate
413,大野山,grounding_far_from_all_candidates,summit-candidate:53bf856dccad5eab,0.448,14071.2,grounding_contradicted_or_unrelated,33.8369517,133.454669,1397.78,1400,野地峰・黒岩山・大野山,grounding_far_from_candidate
414,水なし山,grounding_far_from_all_candidates,summit-candidate:403c0894babcf279,0.504,7725.6,grounding_contradicted_or_unrelated,33.5339268,132.9213872,1403.506666666667,1406,貝渚山・水なし山,grounding_far_from_candidate
415,貝渚山,fallback_review_required,summit-candidate:403c0894babcf279,0.456,8930,grounding_contradicted_or_unrelated,33.5339268,132.9213872,1403.506666666667,1422,貝渚山・水なし山,grounding_far_from_candidate
416,谷崎山,grounding_response_without_coordinate,summit-candidate:0d157ed871f76807,0.63,,grounding_unavailable,33.8127427,133.2473801,1210.7966666666669,1203,谷崎山,grounding_response_without_coordinate
417,東黒森,grounding_far_from_all_candidates,summit-candidate:20f1c44b99e3d708,0.448,949.7,grounding_contradicted_or_unrelated,33.7826057,133.2367653,1731.0666666666668,1733,東黒森,grounding_far_from_candidate
418,伊吹山,grounding_far_from_all_candidates,summit-candidate:e79e77da4bfd1f13,0.504,2273.8,grounding_contradicted_or_unrelated,33.7638082,133.1769575,1506.6639933943752,1503,伊吹山,grounding_far_from_candidate
419,小牛城,grounding_far_from_all_candidates,summit-candidate:ba78489e4d448645,0.504,22700.7,grounding_contradicted_or_unrelated,33.4706698,132.9365377,1141.42,1142,小牛城,grounding_far_from_candidate
420,正木ノ森,grounding_response_without_coordinate,summit-candidate:1c085703f9a891aa,0.63,,grounding_unavailable,33.4903782,133.0130292,1363.1366666666665,1365,正木ノ森,grounding_response_without_coordinate
421,五段城,grounding_response_without_coordinate,summit-candidate:00dfcd8bd36a1f00,0.56,,grounding_unavailable,33.4728129,132.9862432,1452.0633333333335,1455,五段城,grounding_response_without_coordinate
422,天狗ノ森,fallback_review_required,summit-candidate:54dc6f5d29d60052,0.736,349.5,far_grounding_candidate,33.4805132,133.0152222,1479.58,1485,天狗ノ森 ,
423,鶴ノ子ノ頭,grounding_far_from_all_candidates,summit-candidate:65906dbbd6e5b747,0.456,5995.7,grounding_contradicted_or_unrelated,33.7605415,133.1358584,1647.683322091346,1637,鶴ノ子ノ頭・石鎚山,grounding_far_from_candidate
425,黒川山,grounding_response_without_coordinate,summit-candidate:6b97922a3935a9a5,0.57,,grounding_unavailable,33.7968869,133.1208698,1354.6866666666667,1365,前社ヶ森・剣山・黒川山,grounding_response_without_coordinate
426,前社ヶ森,grounding_far_from_all_candidates,summit-candidate:109bc31ba8b3aa15,0.408,2970.6,grounding_contradicted_or_unrelated,33.7755639,133.1209272,1627.0833333333333,1592,前社ヶ森・剣山・黒川山,grounding_far_from_candidate
427,剣山,grounding_far_from_all_candidates,summit-candidate:109bc31ba8b3aa15,0.504,2249.1,grounding_contradicted_or_unrelated,33.7755639,133.1209272,1627.0833333333333,1627,前社ヶ森・剣山・黒川山,grounding_far_from_candidate
428,東光森山,grounding_far_from_all_candidates,summit-candidate:6358c7fb40ce841e,0.504,8363.1,grounding_contradicted_or_unrelated,33.8398487,133.4152863,1480.9266666666665,1486,東光森山・別子山,grounding_far_from_candidate
429,別子山,grounding_far_from_all_candidates,summit-candidate:69652a1c97f3b2eb,0.504,5180.4,grounding_contradicted_or_unrelated,33.8353414,133.4313475,1369.4399999999998,1374,東光森山・別子山,grounding_far_from_candidate
430,三ッ森山,grounding_response_without_coordinate,summit-candidate:8f124a2a1de32654,0.63,,grounding_unavailable,33.8344836,133.3567357,1423.7,1429,三ッ森山・大座礼山,grounding_response_without_coordinate
431,大座礼山,grounding_far_from_all_candidates,summit-candidate:20557338e1ab5de6,0.448,3904.2,grounding_contradicted_or_unrelated,33.8212475,133.3941804,1586.6333333333332,1587,三ッ森山・大座礼山,grounding_far_from_candidate
432,三つ足山,grounding_far_from_all_candidates,summit-candidate:565ba3761956d9b3,0.456,7431,grounding_contradicted_or_unrelated,33.8789795,133.544002,1426.5633333333335,1452,大森山・佐々連尾山・三つ足山,grounding_far_from_candidate
433,大森山,grounding_far_from_all_candidates,summit-candidate:565ba3761956d9b3,0.504,9964.4,grounding_contradicted_or_unrelated,33.8789795,133.544002,1426.5633333333335,1433,大森山・佐々連尾山・三つ足山,grounding_far_from_candidate
434,佐々連尾山,grounding_far_from_all_candidates,summit-candidate:565ba3761956d9b3,0.456,11004.9,grounding_contradicted_or_unrelated,33.8789795,133.544002,1426.5633333333335,1404,大森山・佐々連尾山・三つ足山,grounding_far_from_candidate
435,東ノ冠岳,fallback_review_required,summit-candidate:22e40e9eb117a033,0.46,468.7,far_grounding_candidate,33.7513188,133.1115977,1519.8633333333335,1920,面河山,
436,大峰,grounding_response_without_coordinate,summit-candidate:1946316119cd7251,0.63,,grounding_unavailable,33.4909198,132.330294,362.5859909540507,358,大峰,grounding_response_without_coordinate
437,堂堂山,grounding_response_without_coordinate,summit-candidate:f3bf8b21a01f29ef,0.63,,grounding_unavailable,33.5004147,132.3547022,408.84971455495605,403,堂堂山,grounding_response_without_coordinate
438,堂所山,grounding_response_without_coordinate,summit-candidate:192b785fe79890e5,0.63,,grounding_unavailable,33.3653822,132.4528183,592.0266666666666,593,堂所山,grounding_response_without_coordinate
440,霧立山,grounding_response_without_coordinate,summit-candidate:b319c20dc9ecb5f1,0.57,,grounding_unavailable,33.3272325,132.9014493,1106.7248732843473,1096,霧立山・地蔵山,grounding_response_without_coordinate
441,地蔵山,grounding_response_without_coordinate,summit-candidate:9fe4d21715424f17,0.57,,grounding_unavailable,33.3120212,132.8936817,1139.8423907433491,1126,霧立山・地蔵山,grounding_response_without_coordinate
442,天道ヶ頭,grounding_response_without_coordinate,summit-candidate:8d1f2bd134bed04d,0.63,,grounding_unavailable,33.9910002,132.9850803,507.77,510,天道ヶ頭,grounding_response_without_coordinate
443,根太山,grounding_response_without_coordinate,summit-candidate:b1bd2a482a691bd8,0.57,,grounding_unavailable,33.4977228,132.5826447,285.99333333333334,299,根太山,grounding_response_without_coordinate
444,紅葉山,grounding_far_from_all_candidates,summit-candidate:6b62cbb916ef874d,0.504,2949.9,grounding_contradicted_or_unrelated,33.4920833,132.5614224,371.28,376,梁瀬山・紅葉山,grounding_far_from_candidate
445,梁瀬山,grounding_far_from_all_candidates,summit-candidate:6b62cbb916ef874d,0.504,2443.9,grounding_contradicted_or_unrelated,33.4920833,132.5614224,371.28,372,梁瀬山・紅葉山,grounding_far_from_candidate
446,池ノ城山,grounding_far_from_all_candidates,summit-candidate:f028aab45221cee6,0.456,14053.5,grounding_contradicted_or_unrelated,33.6093279,132.8006087,599.1233333333333,589,池ノ城山,grounding_far_from_candidate
447,峠ヶ森,grounding_response_without_coordinate,summit-candidate:e7b64a377534c79e,0.57,,grounding_unavailable,33.1384517,132.4477537,217.52368147012137,202,峠ヶ森,grounding_response_without_coordinate
448,雨森山,grounding_response_without_coordinate,summit-candidate:730e21bca5cdf60d,0.57,,grounding_unavailable,33.1120886,132.4865753,312.2633333333334,302,雨森山,grounding_response_without_coordinate
449,御在所山,grounding_far_from_all_candidates,summit-candidate:17c3649ad9b147ce,0.504,13389.3,grounding_contradicted_or_unrelated,33.4376592,132.6335849,665.1833333333333,668,御在所山,grounding_far_from_candidate
450,高雄山,grounding_far_from_all_candidates,summit-candidate:a271a6c73ad11b69,0.448,25246.9,grounding_contradicted_or_unrelated,33.4270319,132.6809369,382.21000000000004,388,高雄山,grounding_far_from_candidate
451,陣が森岳,grounding_response_without_coordinate,summit-candidate:1fd59e0e67624706,0.63,,grounding_unavailable,33.6266981,132.6808191,620.0533333333333,620,陣が森岳,grounding_response_without_coordinate
452,黒岩岳,grounding_response_without_coordinate,summit-candidate:61304308f9a58d0d,0.63,,grounding_unavailable,33.654334,132.6895797,694.3566666666667,698,黒岩岳,grounding_response_without_coordinate
453,大判山,grounding_response_without_coordinate,summit-candidate:fa9a4432fbf76027,0.63,,grounding_unavailable,33.3926301,132.5594513,791.2866666666665,798,大判山,grounding_response_without_coordinate
454,竜王の峰,grounding_far_from_all_candidates,summit-candidate:51c8bc6a368c422c,0.504,12715,grounding_contradicted_or_unrelated,33.3475127,132.4815915,542.5079186549784,534,竜王の峰,grounding_far_from_candidate
455,船ヶ迫岳,grounding_far_from_all_candidates,summit-candidate:4a22801b12460992,0.408,5638.5,grounding_contradicted_or_unrelated,33.6034415,132.6564373,676.61,631,船ヶ迫岳・鎌倉山,grounding_far_from_candidate
456,鎌倉山,grounding_far_from_all_candidates,summit-candidate:4a22801b12460992,0.504,5028.3,grounding_contradicted_or_unrelated,33.6034415,132.6564373,676.61,681,船ヶ迫岳・鎌倉山,grounding_far_from_candidate
457,槇ノ山,grounding_response_without_coordinate,summit-candidate:f39b40bd0d9b0192,0.63,,grounding_unavailable,33.2533161,132.5564232,433.24,439,槇ノ山,grounding_response_without_coordinate
458,遠見山,grounding_response_without_coordinate,summit-candidate:e55456349660bd14,0.63,,grounding_unavailable,33.2720922,132.5543833,325.42,322,遠見山,grounding_response_without_coordinate
459,高森山,grounding_far_from_all_candidates,summit-candidate:a9b00b48e0c94eab,0.448,1041,grounding_contradicted_or_unrelated,33.3270345,132.5414704,631.8566666666667,634,高森山,grounding_far_from_candidate
460,牛の峰,grounding_response_without_coordinate,summit-candidate:bd8fda9e743f2008,0.57,,grounding_unavailable,33.54274,132.4754911,681.2333333333333,660,牛の峰・尻高峰,grounding_response_without_coordinate
461,尻高峰,grounding_far_from_all_candidates,summit-candidate:6adfa15b8dbd8966,0.36,1419.3,grounding_contradicted_or_unrelated,33.5381203,132.4689665,756.9766666666668,566,牛の峰・尻高峰,grounding_far_from_candidate
462,鞍掛山,grounding_far_from_all_candidates,summit-candidate:6b19d2116121b615,0.504,3127.5,grounding_contradicted_or_unrelated,33.4883211,132.4618686,624.4499999999999,629,鞍掛山,grounding_far_from_candidate
463,大畑山,grounding_far_from_all_candidates,summit-candidate:bb84b00f3a929195,0.448,13140.9,grounding_contradicted_or_unrelated,33.4309452,132.482212,642.6,645,大畑山,grounding_far_from_candidate
465,権現山,grounding_far_from_all_candidates,summit-candidate:6756239601754708,0.504,1915.4,grounding_contradicted_or_unrelated,33.4692555,132.4112445,358.1833333333334,364,権現山,grounding_far_from_candidate
466,大森山,grounding_far_from_all_candidates,summit-candidate:b3cf76c035511afe,0.504,18509.3,grounding_contradicted_or_unrelated,33.5171137,132.7257366,737.4383606793477,729,大森山,grounding_far_from_candidate
467,高森山,grounding_far_from_all_candidates,summit-candidate:f55ffb534aa2ae4c,0.504,24499.9,grounding_contradicted_or_unrelated,33.5133814,132.7770265,825.9826876717713,819,高森山・町木山・寒台山・鎧掛山,grounding_far_from_candidate
468,町木山,grounding_response_without_coordinate,summit-candidate:19ab381ef6c337af,0.57,,grounding_unavailable,33.5275826,132.7817668,993.1336935716172,982,高森山・町木山・寒台山・鎧掛山,grounding_response_without_coordinate
469,寒台山,grounding_far_from_all_candidates,summit-candidate:428f403ddcc5a31a,0.448,3896,grounding_contradicted_or_unrelated,33.5404689,132.7754857,904.780552530514,895,高森山・町木山・寒台山・鎧掛山,grounding_far_from_candidate
470,鎧掛山,grounding_far_from_all_candidates,summit-candidate:5f31b84e049f61fa,0.456,24073.2,grounding_contradicted_or_unrelated,33.525575,132.750723,798.325694253476,788,高森山・町木山・寒台山・鎧掛山,grounding_far_from_candidate
472,剣ノ山,grounding_far_from_all_candidates,summit-candidate:740ae36ed8c63d60,0.448,11955.5,grounding_contradicted_or_unrelated,33.8934243,133.6780358,1110.4433333333334,1105,剣ノ山・三傍示山・塩塚峰,grounding_far_from_candidate
473,三傍示山,grounding_far_from_all_candidates,summit-candidate:78274ad93e160452,0.504,12264.9,grounding_contradicted_or_unrelated,33.8838209,133.660917,1152.4499999999998,1157,剣ノ山・三傍示山・塩塚峰,grounding_far_from_candidate
474,塩塚峰,grounding_far_from_all_candidates,summit-candidate:737ce2580de91527,0.504,6637.3,grounding_contradicted_or_unrelated,33.9263671,133.6759094,1041.1266666666668,1043,剣ノ山・三傍示山・塩塚峰,grounding_far_from_candidate
475,登議城山,grounding_response_without_coordinate,summit-candidate:9fe27d7d4a51aa70,0.63,,grounding_unavailable,33.590232,132.798511,649.16,655,登議城山,grounding_response_without_coordinate
476,愛宕山,grounding_response_without_coordinate,summit-candidate:c6ea08c2953b4cb8,0.57,,grounding_unavailable,33.5709203,132.8411558,369.3233333333333,357,愛宕山,grounding_response_without_coordinate
477,笠松山東峰,grounding_far_from_all_candidates,summit-candidate:8f25ad4ff380df77,0.456,2334.3,grounding_contradicted_or_unrelated,33.9820342,133.0334752,346.8866666666666,327,世田山・笠松山東峰・笠松山,grounding_far_from_candidate
478,尻割山,fallback_review_required,summit-candidate:27c1036d4aa2230e,0.46,465,far_grounding_candidate,33.1812975,132.6194355,1167.5519282683324,980,鬼ヶ城山・大久保山・八面山・三本杭・横ノ森・小屋ヶ森・毛山,
480,権現山,grounding_far_from_all_candidates,summit-candidate:e8b129f70e703be5,0.504,731.9,grounding_contradicted_or_unrelated,33.1828203,132.5956974,949.9166666666666,952,権現山,grounding_far_from_candidate
481,呉石山,grounding_response_without_coordinate,summit-candidate:784df3690acb5365,0.63,,grounding_unavailable,33.9710941,133.6468525,833.5256703454279,826,呉石山,grounding_response_without_coordinate
482,峰畑山,grounding_response_without_coordinate,summit-candidate:eb031d650d8e9a7a,0.56,,grounding_unavailable,33.9835402,133.681909,753.8057910293684,747,峰畑山,grounding_response_without_coordinate
483,白木山,grounding_response_without_coordinate,summit-candidate:ab39145b6a448b8d,0.63,,grounding_unavailable,33.9386003,133.5857961,617.3566666666667,624,白木山,grounding_response_without_coordinate
484,軽ノ山,grounding_far_from_all_candidates,summit-candidate:084fa7c9e55252dc,0.504,13052.1,grounding_contradicted_or_unrelated,33.8667446,132.768519,165.84333333333333,171,野津子山・軽ノ山,grounding_far_from_candidate
485,野津子山,grounding_far_from_all_candidates,summit-candidate:084fa7c9e55252dc,0.456,12642.9,grounding_contradicted_or_unrelated,33.8667446,132.768519,165.84333333333333,144,野津子山・軽ノ山,grounding_far_from_candidate
486,長山,grounding_response_without_coordinate,summit-candidate:c246a8edb72dbebb,0.63,,grounding_unavailable,33.294387,132.8359236,939.7329137961616,939,長山,grounding_response_without_coordinate
487,高研山,grounding_response_without_coordinate,summit-candidate:314bd84876bc3fc3,0.57,,grounding_unavailable,33.3677949,132.8609245,1065.780524285452,1055,高研山,grounding_response_without_coordinate
488,大ノ森,grounding_far_from_all_candidates,summit-candidate:777bcc5c6ed2c27e,0.504,16256.8,grounding_contradicted_or_unrelated,33.7182406,133.056812,1317.4533333333331,1320,大ノ森,grounding_far_from_candidate
489,雨乞山,grounding_response_without_coordinate,summit-candidate:f760bededfedfc09,0.63,,grounding_unavailable,33.5377687,132.8255571,1215.7332944221434,1213,雨乞山・妙見森,grounding_response_without_coordinate
490,妙見森,grounding_far_from_all_candidates,summit-candidate:118b217506eb653f,0.504,4973.4,grounding_contradicted_or_unrelated,33.5274365,132.8527908,1334.4923924855789,1325,雨乞山・妙見森,grounding_far_from_candidate
491,笹峠山,grounding_far_from_all_candidates,summit-candidate:05007aaf499a4ecc,0.4,5852.5,grounding_contradicted_or_unrelated,33.5409797,132.8012664,967.0418485014342,954,笹峠山,grounding_far_from_candidate
492,雨霧山,grounding_response_without_coordinate,summit-candidate:d5d39ec66a34deb5,0.63,,grounding_unavailable,33.5549522,132.8679548,1235.86,1245,雨霧山,grounding_response_without_coordinate
493,三郷の辻,grounding_far_from_all_candidates,summit-candidate:46ab73ee0e06e924,0.504,14402,grounding_contradicted_or_unrelated,33.640684,132.8369828,926.7733333333334,931,三郷の辻,grounding_far_from_candidate
494,権現山,grounding_far_from_all_candidates,summit-candidate:2011a6c909945d6f,0.456,13287.5,grounding_contradicted_or_unrelated,33.8390197,132.7201785,102.87,117,権現山,grounding_far_from_candidate
495,雨乞山,grounding_response_without_coordinate,summit-candidate:d0d3096d540f375e,0.63,,grounding_unavailable,33.5112211,132.3821763,496.59999999999997,499,雨乞山,grounding_response_without_coordinate
496,鼻欠山,grounding_response_without_coordinate,summit-candidate:9e86644a708cb211,0.57,,grounding_unavailable,33.582033,132.5041115,459.0429986192042,446,鼻欠山,grounding_response_without_coordinate
497,面木山,grounding_far_from_all_candidates,summit-candidate:d5a6fcb592162088,0.504,6203,grounding_contradicted_or_unrelated,33.8136584,133.0127568,981.2133333333335,988,面木山・黒森,grounding_far_from_candidate
498,黒森,grounding_far_from_all_candidates,summit-candidate:a96db37bf518f31a,0.448,7550.6,grounding_contradicted_or_unrelated,33.7912411,133.0215447,894.5,903,面木山・黒森,grounding_far_from_candidate
499,台ヶ森,grounding_far_from_all_candidates,summit-candidate:53a6401abf71c488,0.36,3903.1,grounding_contradicted_or_unrelated,33.7946359,133.1931324,1892.1433333333334,1501,男山・瓶ヶ森・台ヶ森,grounding_far_from_candidate
500,丸山,grounding_far_from_all_candidates,summit-candidate:453327d51d16e202,0.36,3102.8,grounding_contradicted_or_unrelated,33.8318164,133.2841218,1850.97,1547,丸山・ちち山・笹ヶ峰,grounding_far_from_candidate
501,大森山,grounding_far_from_all_candidates,summit-candidate:565ba3761956d9b3,0.416,37661.1,grounding_contradicted_or_unrelated,33.8789795,133.544002,1426.5633333333335,1399,大森山・佐々連尾山・三つ足山,grounding_far_from_candidate
505,高山寺山,grounding_far_from_all_candidates,summit-candidate:101c1b0635c0bec0,0.264,75689.4,grounding_contradicted_or_unrelated,34.1144302,132.9156361,131.66666666666666,561,高山,grounding_far_from_candidate
506,陣ヶ森,grounding_far_from_all_candidates,summit-candidate:e084389cc60ad329,0.32,24182.4,grounding_contradicted_or_unrelated,33.7260215,132.9136819,1203.3533333333332,565,陣ヶ森・前々司山・うなめご,grounding_far_from_candidate
511,秋葉山,grounding_far_from_all_candidates,summit-candidate:0bd3d051cdb972fd,0.32,13409,grounding_contradicted_or_unrelated,33.6988091,132.6831717,632.3133333333334,722,本尊山・秋葉山・立烏帽子山・明神山,grounding_far_from_candidate
512,黒山,grounding_far_from_all_candidates,summit-candidate:19baf3ce30f8991a,0.32,57328.3,grounding_contradicted_or_unrelated,33.1234747,132.6207282,1021.9555481598042,729,大黒山・譲ヶ葉森,grounding_far_from_candidate
513,大野山,grounding_far_from_all_candidates,summit-candidate:17a471cc45af2c05,0.32,96659.1,grounding_contradicted_or_unrelated,33.833662,133.4735407,1270.3933333333332,800,野地峰・黒岩山・大野山,grounding_far_from_candidate
518,笠松山,grounding_far_from_all_candidates,summit-candidate:8f25ad4ff380df77,0.32,34445.5,grounding_contradicted_or_unrelated,33.9820342,133.0334752,346.8866666666666,868,世田山・笠松山東峰・笠松山,grounding_far_from_candidate
531,扇山,grounding_far_from_all_candidates,summit-candidate:9acc21860aa8a208,0.32,40649.3,grounding_contradicted_or_unrelated,33.7680114,132.779871,192.99666666666667,1392,扇山,grounding_far_from_candidate
88,翠波峰,grounding_far_from_all_candidates,,0,,no_candidate,,,,891,,no_candidate_for_mountain
89,平石山,grounding_far_from_all_candidates,,0,,no_candidate,,,,826,,no_candidate_for_mountain
118,湯築山,grounding_far_from_all_candidates,,0,,no_candidate,,,,71,,no_candidate_for_mountain
171,塔ノ峰,grounding_far_from_all_candidates,,0,,no_candidate,,,,150,,no_candidate_for_mountain
172,海山,grounding_far_from_all_candidates,,0,,no_candidate,,,,155,,no_candidate_for_mountain
176,永納山(永納山城址),grounding_far_from_all_candidates,,0,,no_candidate,,,,132,,no_candidate_for_mountain
177,佐々久山,grounding_far_from_all_candidates,,0,,no_candidate,,,,56,,no_candidate_for_mountain
178,土亀山,grounding_far_from_all_candidates,,0,,no_candidate,,,,50,,no_candidate_for_mountain
197,見晴山,grounding_far_from_all_candidates,,0,,no_candidate,,,,395,,no_candidate_for_mountain
253,秦皇山,grounding_far_from_all_candidates,,0,,no_candidate,,,,874,,no_candidate_for_mountain
260,開山,grounding_far_from_all_candidates,,0,,no_candidate,,,,149,,no_candidate_for_mountain
372,亀老山,grounding_far_from_all_candidates,,0,,no_candidate,,,,301,,no_candidate_for_mountain
382,若いもん山,grounding_far_from_all_candidates,,0,,no_candidate,,,,127,,no_candidate_for_mountain
400,愛の森,grounding_far_from_all_candidates,,0,,no_candidate,,,,466,,no_candidate_for_mountain
403,船山,grounding_far_from_all_candidates,,0,,no_candidate,,,,910,,no_candidate_for_mountain
424,千秋寺山,grounding_far_from_all_candidates,,0,,no_candidate,,,,157,,no_candidate_for_mountain
439,天満山,grounding_far_from_all_candidates,,0,,no_candidate,,,,1360,,no_candidate_for_mountain
464,飯之山,grounding_far_from_all_candidates,,0,,no_candidate,,,,320,,no_candidate_for_mountain
471,花見山,grounding_far_from_all_candidates,,0,,no_candidate,,,,23,,no_candidate_for_mountain
479,四本松,grounding_far_from_all_candidates,,0,,no_candidate,,,,721,,no_candidate_for_mountain
502,うつむき山,grounding_far_from_all_candidates,,0,,no_candidate,,,,535,,no_candidate_for_mountain
503,妙見山,grounding_far_from_all_candidates,,0,,no_candidate,,,,535,,no_candidate_for_mountain
504,鉢が森,grounding_far_from_all_candidates,,0,,no_candidate,,,,552,,no_candidate_for_mountain
507,牛ヶ首,grounding_far_from_all_candidates,,0,,no_candidate,,,,584,,no_candidate_for_mountain
508,三石山,grounding_far_from_all_candidates,,0,,no_candidate,,,,616,,no_candidate_for_mountain
509,感応寺山,grounding_far_from_all_candidates,,0,,no_candidate,,,,688,,no_candidate_for_mountain
510,水無権現,grounding_far_from_all_candidates,,0,,no_candidate,,,,703,,no_candidate_for_mountain
514,棟山,grounding_far_from_all_candidates,,0,,no_candidate,,,,808,,no_candidate_for_mountain
515,星ヶ森,grounding_far_from_all_candidates,,0,,no_candidate,,,,820,,no_candidate_for_mountain
516,草屋敷,grounding_far_from_all_candidates,,0,,no_candidate,,,,824,,no_candidate_for_mountain
517,大熊山,grounding_far_from_all_candidates,,0,,no_candidate,,,,856,,no_candidate_for_mountain
519,蒲山,grounding_far_from_all_candidates,,0,,no_candidate,,,,873,,no_candidate_for_mountain
520,牛ノ峯,grounding_far_from_all_candidates,,0,,no_candidate,,,,895,,no_candidate_for_mountain
521,小森,grounding_far_from_all_candidates,,0,,no_candidate,,,,932,,no_candidate_for_mountain
522,辻ヶ峰,grounding_far_from_all_candidates,,0,,no_candidate,,,,957,,no_candidate_for_mountain
