mountain_no,mountain_name,candidate_count,top_summit_candidate_id,top_score,top_confidence,top_track_name,top_source_gpx_basename,top_candidate_ele_m,mountain_elevation_m,top_elevation_diff_m,csv_coordinate_distance_m,location_summary,activity_link_summary,needs_human_review,review_reason_codes,notes
194,我合山（我合城址）,31,summit-candidate:8a7a47d167c1aba6,0.575,low,黒瀬山(黒瀬城址)・岡山(岡山城址)・鉢ヶ森(鉢ヶ森城址)・護摩ヶ森(護摩ヶ森城址)・我合山(...,yamap_2023-01-08_14_24.gpx,349.45,350,0.55,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_name_evidence|missing_csv_coordinate|activity_link_ambiguous,"mountain=我合山（我合城址）(#194); candidate=summit-candidate:8a7a47d167c1aba6; track=""黒瀬山(黒瀬城址)・岡山(岡山城址)・鉢ヶ森(鉢ヶ森城址)・護摩ヶ森(護摩ヶ森城址)・我合山(...""; score=0.575; name_tier=weak; ele_diff=0.55m; loc=strong_overlap; act_conf=high"
195,由良山,24,summit-candidate:8f19c4c16e72e270,0.75,medium,由良山,yamap_2023-01-10_10_30.gpx,243.40,249,5.6,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=由良山(#195); candidate=summit-candidate:8f19c4c16e72e270; track=""由良山""; score=0.75; name_tier=strong; ele_diff=5.6m; loc=strong_overlap; act_conf=high"
196,大森山,35,summit-candidate:47129c06b82cf694,0.75,medium,石神山・金比羅山,yamap_2023-01-21_12_43.gpx,295.11,291,4.11,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=大森山(#196); candidate=summit-candidate:47129c06b82cf694; track=""石神山・金比羅山""; score=0.75; name_tier=strong; ele_diff=4.11m; loc=strong_overlap; act_conf=high"
197,見晴山,35,summit-candidate:47129c06b82cf694,0.57,medium,石神山・金比羅山,yamap_2023-01-21_12_43.gpx,295.11,395,99.89,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,"mountain=見晴山(#197); candidate=summit-candidate:47129c06b82cf694; track=""石神山・金比羅山""; score=0.57; name_tier=strong; ele_diff=99.89m; loc=strong_overlap; act_conf=high"
198,権現山,62,summit-candidate:047b9599ec28c6ad,0.68,medium,権現山,yamap_2023-01-08_09_18.gpx,368.94,375,6.06,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning|activity_link_ambiguous,"mountain=権現山(#198); candidate=summit-candidate:047b9599ec28c6ad; track=""権現山""; score=0.68; name_tier=strong; ele_diff=6.06m; loc=mismatch_warning; act_conf=high"
199,遠見山,33,summit-candidate:47129c06b82cf694,0.57,medium,石神山・金比羅山,yamap_2023-01-21_12_43.gpx,295.11,130,165.11,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,"mountain=遠見山(#199); candidate=summit-candidate:47129c06b82cf694; track=""石神山・金比羅山""; score=0.57; name_tier=strong; ele_diff=165.11m; loc=strong_overlap; act_conf=high"
200,石神山,27,summit-candidate:47129c06b82cf694,0.75,medium,石神山・金比羅山,yamap_2023-01-21_12_43.gpx,295.11,303,7.89,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=石神山(#200); candidate=summit-candidate:47129c06b82cf694; track=""石神山・金比羅山""; score=0.75; name_tier=strong; ele_diff=7.89m; loc=strong_overlap; act_conf=high"
201,金比羅山,22,summit-candidate:c6ced2088a2376f5,0.69,medium,石神山・金比羅山,yamap_2023-01-21_12_43.gpx,225.96,203,22.96,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=金比羅山(#201); candidate=summit-candidate:c6ced2088a2376f5; track=""石神山・金比羅山""; score=0.69; name_tier=strong; ele_diff=22.96m; loc=strong_overlap; act_conf=high"
202,鳥越山,25,summit-candidate:5b7c833ac0535534,0.75,medium,鳥越山,yamap_2023-01-28_11_53.gpx,99.92,100,0.08,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=鳥越山(#202); candidate=summit-candidate:5b7c833ac0535534; track=""鳥越山""; score=0.75; name_tier=strong; ele_diff=0.08m; loc=strong_overlap; act_conf=high"
203,谷田山,23,summit-candidate:5b7c833ac0535534,0.69,medium,鳥越山,yamap_2023-01-28_11_53.gpx,99.92,78,21.92,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=谷田山(#203); candidate=summit-candidate:5b7c833ac0535534; track=""鳥越山""; score=0.69; name_tier=strong; ele_diff=21.92m; loc=strong_overlap; act_conf=high"
204,金毘羅山,15,summit-candidate:ab7edbc3a52d24bf,0.69,medium,谷田山・金毘羅山,yamap_2023-01-28_12_19.gpx,58.71,41,17.71,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=金毘羅山(#204); candidate=summit-candidate:ab7edbc3a52d24bf; track=""谷田山・金毘羅山""; score=0.69; name_tier=strong; ele_diff=17.71m; loc=strong_overlap; act_conf=high"
205,佐古田山,23,summit-candidate:5b7c833ac0535534,0.69,medium,鳥越山,yamap_2023-01-28_11_53.gpx,99.92,77,22.92,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=佐古田山(#205); candidate=summit-candidate:5b7c833ac0535534; track=""鳥越山""; score=0.69; name_tier=strong; ele_diff=22.92m; loc=strong_overlap; act_conf=high"
206,古城山,28,summit-candidate:1432f597b5dca157,0.57,medium,古城山・尾崎山,yamap_2023-01-28_14_27.gpx,253.17,202,51.17,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,"mountain=古城山(#206); candidate=summit-candidate:1432f597b5dca157; track=""古城山・尾崎山""; score=0.57; name_tier=strong; ele_diff=51.17m; loc=strong_overlap; act_conf=high"
207,尾崎山,32,summit-candidate:1432f597b5dca157,0.75,medium,古城山・尾崎山,yamap_2023-01-28_14_27.gpx,253.17,260,6.83,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=尾崎山(#207); candidate=summit-candidate:1432f597b5dca157; track=""古城山・尾崎山""; score=0.75; name_tier=strong; ele_diff=6.83m; loc=strong_overlap; act_conf=high"
208,宝ヶ峯,28,summit-candidate:079ae30d76fb11c2,0.75,medium,倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯,yamap_2022-03-13_09_49.gpx,280.85,284,3.15,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=宝ヶ峯(#208); candidate=summit-candidate:079ae30d76fb11c2; track=""倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯""; score=0.75; name_tier=strong; ele_diff=3.15m; loc=strong_overlap; act_conf=high"
209,淡路ヶ峠,30,summit-candidate:079ae30d76fb11c2,0.75,medium,倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯,yamap_2022-03-13_09_49.gpx,280.85,273,7.85,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=淡路ヶ峠(#209); candidate=summit-candidate:079ae30d76fb11c2; track=""倉谷山・芝ヶ峠・淡路ヶ峠・宝ヶ峯""; score=0.75; name_tier=strong; ele_diff=7.85m; loc=strong_overlap; act_conf=high"
210,福見山,20,summit-candidate:446b5fe1e7a8b2fd,0.68,medium,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,yamap_2023-03-11_06_08.gpx,1048.24,1051,2.76,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,"mountain=福見山(#210); candidate=summit-candidate:446b5fe1e7a8b2fd; track=""福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森""; score=0.68; name_tier=strong; ele_diff=2.76m; loc=mismatch_warning; act_conf=high"
211,明神ヶ森,26,summit-candidate:83f3af0488659ac8,0.68,medium,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,yamap_2023-03-11_06_08.gpx,1212.29,1217,4.71,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,"mountain=明神ヶ森(#211); candidate=summit-candidate:83f3af0488659ac8; track=""福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森""; score=0.68; name_tier=strong; ele_diff=4.71m; loc=mismatch_warning; act_conf=high"
212,南三方ヶ森,19,summit-candidate:5b124255339c0714,0.68,medium,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,yamap_2023-03-11_06_08.gpx,1147.74,1156,8.26,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,"mountain=南三方ヶ森(#212); candidate=summit-candidate:5b124255339c0714; track=""福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森""; score=0.68; name_tier=strong; ele_diff=8.26m; loc=mismatch_warning; act_conf=high"
213,魚谷森,18,summit-candidate:0ff024bf702c13bb,0.57,medium,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,yamap_2023-03-11_06_08.gpx,927.31,1005,77.69,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,"mountain=魚谷森(#213); candidate=summit-candidate:0ff024bf702c13bb; track=""福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森""; score=0.57; name_tier=strong; ele_diff=77.69m; loc=strong_overlap; act_conf=high"
214,左谷ノ森,24,summit-candidate:0ff024bf702c13bb,0.75,medium,福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森,yamap_2023-03-11_06_08.gpx,927.31,932,4.69,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=左谷ノ森(#214); candidate=summit-candidate:0ff024bf702c13bb; track=""福見山・明神ヶ森・南三方ヶ森・魚谷森・左谷ノ森""; score=0.75; name_tier=strong; ele_diff=4.69m; loc=strong_overlap; act_conf=high"
215,真城ヶ台,16,summit-candidate:6d533e458b56f1d6,0.75,medium,真城ヶ台,yamap_2023-03-15_09_53.gpx,583.61,587,3.39,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=真城ヶ台(#215); candidate=summit-candidate:6d533e458b56f1d6; track=""真城ヶ台""; score=0.75; name_tier=strong; ele_diff=3.39m; loc=strong_overlap; act_conf=high"
216,千羽ヶ岳,30,summit-candidate:afd70dd670366e77,0.75,medium,千羽ヶ岳,yamap_2023-03-20_15_17.gpx,406.43,412,5.57,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|timezone_sensitive_activity_link,"mountain=千羽ヶ岳(#216); candidate=summit-candidate:afd70dd670366e77; track=""千羽ヶ岳""; score=0.75; name_tier=strong; ele_diff=5.57m; loc=strong_overlap; act_conf=high"
217,皿ヶ嶺,18,summit-candidate:7a1f0e8b5f9e5cc2,0.75,medium,皿ヶ嶺・引地山,yamap_2022-04-15_11_52.gpx,1277.04,1278,0.96,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=皿ヶ嶺(#217); candidate=summit-candidate:7a1f0e8b5f9e5cc2; track=""皿ヶ嶺・引地山""; score=0.75; name_tier=strong; ele_diff=0.96m; loc=strong_overlap; act_conf=high"
218,えんとつ山,32,summit-candidate:339138a4e53293da,0.57,medium,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,yamap_2023-03-29_05_31.gpx,571.17,127,444.17,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,"mountain=えんとつ山(#218); candidate=summit-candidate:339138a4e53293da; track=""えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山""; score=0.57; name_tier=strong; ele_diff=444.17m; loc=strong_overlap; act_conf=high"
219,生子山,29,summit-candidate:339138a4e53293da,0.57,medium,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,yamap_2023-03-29_05_31.gpx,571.17,301,270.17,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,"mountain=生子山(#219); candidate=summit-candidate:339138a4e53293da; track=""えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山""; score=0.57; name_tier=strong; ele_diff=270.17m; loc=strong_overlap; act_conf=high"
220,犬返,18,summit-candidate:339138a4e53293da,0.75,medium,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,yamap_2023-03-29_05_31.gpx,571.17,576,4.83,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=犬返(#220); candidate=summit-candidate:339138a4e53293da; track=""えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山""; score=0.75; name_tier=strong; ele_diff=4.83m; loc=strong_overlap; act_conf=high"
221,種子川山,13,summit-candidate:339138a4e53293da,0.63,medium,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,yamap_2023-03-29_05_31.gpx,571.17,539,32.17,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=種子川山(#221); candidate=summit-candidate:339138a4e53293da; track=""えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山""; score=0.63; name_tier=strong; ele_diff=32.17m; loc=strong_overlap; act_conf=high"
222,西赤石山,14,summit-candidate:473a62086144ac33,0.75,medium,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,yamap_2023-03-29_05_31.gpx,1619.85,1626,6.15,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=西赤石山(#222); candidate=summit-candidate:473a62086144ac33; track=""えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山""; score=0.75; name_tier=strong; ele_diff=6.15m; loc=strong_overlap; act_conf=high"
223,物住頭,15,summit-candidate:61a5956a49a7ace2,0.75,medium,東山・西赤石山・物住頭・前赤石山・東赤石山・八巻山,yamap_2022-10-08_06_12.gpx,1631.98,1635,3.02,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=物住頭(#223); candidate=summit-candidate:61a5956a49a7ace2; track=""東山・西赤石山・物住頭・前赤石山・東赤石山・八巻山""; score=0.75; name_tier=strong; ele_diff=3.02m; loc=strong_overlap; act_conf=high"
224,上兜山,13,summit-candidate:339138a4e53293da,0.57,medium,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,yamap_2023-03-29_05_31.gpx,571.17,1559,987.83,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate,"mountain=上兜山(#224); candidate=summit-candidate:339138a4e53293da; track=""えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山""; score=0.57; name_tier=strong; ele_diff=987.83m; loc=strong_overlap; act_conf=high"
225,下兜山,26,summit-candidate:4311f3ae9948ea08,0.75,medium,えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山,yamap_2023-03-29_05_31.gpx,1239.37,1234,5.37,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=下兜山(#225); candidate=summit-candidate:4311f3ae9948ea08; track=""えんとつ山・生子山・犬返・種子川山・西赤石山・物住頭・上兜山・下兜山""; score=0.75; name_tier=strong; ele_diff=5.37m; loc=strong_overlap; act_conf=high"
226,黒森山,18,summit-candidate:924ccfedeb6c2d2c,0.68,medium,黒森山,yamap_2023-04-04_12_51.gpx,1151.57,1154,2.43,,mismatch_warning,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|location_mismatch_warning,"mountain=黒森山(#226); candidate=summit-candidate:924ccfedeb6c2d2c; track=""黒森山""; score=0.68; name_tier=strong; ele_diff=2.43m; loc=mismatch_warning; act_conf=high"
227,菊ヶ森,24,summit-candidate:2a670286f545beb2,0.75,medium,菊ヶ森・餓鬼ヶ森,yamap_2023-04-09_09_08.gpx,910.64,914,3.36,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=菊ヶ森(#227); candidate=summit-candidate:2a670286f545beb2; track=""菊ヶ森・餓鬼ヶ森""; score=0.75; name_tier=strong; ele_diff=3.36m; loc=strong_overlap; act_conf=high"
228,餓鬼ヶ森,21,summit-candidate:be07cff01023e072,0.75,medium,菊ヶ森・餓鬼ヶ森,yamap_2023-04-09_09_08.gpx,950.81,954,3.19,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate,"mountain=餓鬼ヶ森(#228); candidate=summit-candidate:be07cff01023e072; track=""菊ヶ森・餓鬼ヶ森""; score=0.75; name_tier=strong; ele_diff=3.19m; loc=strong_overlap; act_conf=high"
229,船野山,32,summit-candidate:7880c9d0de83468b,0.63,medium,船野山,yamap_2023-04-18_06_58.gpx,453.00,412,41,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|missing_csv_coordinate|activity_link_ambiguous,"mountain=船野山(#229); candidate=summit-candidate:7880c9d0de83468b; track=""船野山""; score=0.63; name_tier=strong; ele_diff=41m; loc=strong_overlap; act_conf=high"
230,木久ヶ森,14,summit-candidate:9669b668bebfc145,0.57,medium,黒滝山・木久ヶ森,yamap_2023-04-18_10_53.gpx,811.01,752,59.01,,strong_overlap,high,true,multiple_candidates_for_mountain|multiple_mountains_for_candidate|weak_elevation_evidence|missing_csv_coordinate|activity_link_ambiguous,"mountain=木久ヶ森(#230); candidate=summit-candidate:9669b668bebfc145; track=""黒滝山・木久ヶ森""; score=0.57; name_tier=strong; ele_diff=59.01m; loc=strong_overlap; act_conf=high"
